basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
2011.01,13,113,J8e,Asofuji,6-7 (8-7),true,okuridashi,2847,J4w,Masatsukasa,8-5 (8-7),false
2011.01,13,2847,J4w,Masatsukasa,8-5 (8-7),false,okuridashi,113,J8e,Asofuji,6-7 (8-7),true
2011.01,13,864,J4e,Bushuyama,7-6 (8-7),true,uwatenage,8900,J10w,Akiseyama,7-6 (8-7),false
2011.01,13,8900,J10w,Akiseyama,7-6 (8-7),false,uwatenage,864,J4e,Bushuyama,7-6 (8-7),true
2011.01,13,1032,J10e,Hochiyama,6-7 (7-8),false,yorikiri,6620,J3w,Sakaizawa,7-6 (7-8),true
2011.01,13,6620,J3w,Sakaizawa,7-6 (7-8),true,yorikiri,1032,J10e,Hochiyama,6-7 (7-8),false
2011.01,13,6480,J3e,Takayasu,7-6 (9-6),false,tsukiotoshi,11728,J5e,Takarafuji,7-6 (8-7),true
2011.01,13,11728,J5e,Takarafuji,7-6 (8-7),true,tsukiotoshi,6480,J3e,Takayasu,7-6 (9-6),false
2011.01,13,6654,J14w,Masunoyama,8-4-1 (8-5-2),false,tsukidashi,6767,J2w,Tochinowaka,10-3 (12-3),true
2011.01,13,6767,J2w,Tochinowaka,10-3 (12-3),true,tsukidashi,6654,J14w,Masunoyama,8-4-1 (8-5-2),false
2011.01,13,865,J2e,Kasugao,11-2 (12-3),true,uwatenage,2831,J9e,Hoshikaze,8-5 (9-6),false
2011.01,13,2831,J9e,Hoshikaze,8-5 (9-6),false,uwatenage,865,J2e,Kasugao,11-2 (12-3),true
2011.01,13,371,J1w,Kyokunankai,5-8 (5-10),true,okuridashi,2879,J7e,Sadanoumi,5-8 (7-8),false
2011.01,13,2879,J7e,Sadanoumi,5-8 (7-8),false,okuridashi,371,J1w,Kyokunankai,5-8 (5-10),true
2011.01,13,226,J6w,Wakatenro,5-8 (5-10),false,oshidashi,6753,J1e,Kaisei,8-5 (8-7),true
2011.01,13,6753,J1e,Kaisei,8-5 (8-7),true,oshidashi,226,J6w,Wakatenro,5-8 (5-10),false
2011.01,13,900,M14e,Wakakoyu,7-6 (9-6),false,okuridashi,1106,M12e,Koryu,7-6 (8-7),true
2011.01,13,1106,M12e,Koryu,7-6 (8-7),true,okuridashi,900,M14e,Wakakoyu,7-6 (9-6),false
2011.01,13,1011,M10w,Hakuba,7-6 (8-7),false,oshidashi,6463,M13e,Okinoumi,11-2 (11-4),true
2011.01,13,6463,M13e,Okinoumi,11-2 (11-4),true,oshidashi,1011,M10w,Hakuba,7-6 (8-7),false
2011.01,13,842,M10e,Miyabiyama,4-9 (6-9),false,uwatenage,1136,M12w,Mokonami,7-6 (8-7),true
2011.01,13,1136,M12w,Mokonami,7-6 (8-7),true,uwatenage,842,M10e,Miyabiyama,4-9 (6-9),false
2011.01,13,39,M9w,Wakanosato,7-6 (8-7),false,oshitaoshi,6467,M15w,Toyohibiki,9-4 (9-6),true
2011.01,13,6467,M15w,Toyohibiki,9-4 (9-6),true,oshitaoshi,39,M9w,Wakanosato,7-6 (8-7),false
2011.01,13,875,M9e,Takamisakari,6-7 (6-9),true,okuridashi,6010,M14w,Kimurayama,5-8 (6-9),false
2011.01,13,6010,M14w,Kimurayama,5-8 (6-9),false,okuridashi,875,M9e,Takamisakari,6-7 (6-9),true
2011.01,13,78,M17e,Toyozakura,5-8 (5-10),true,oshidashi,2818,M8w,Tokitenku,5-8 (6-9),false
2011.01,13,2818,M8w,Tokitenku,5-8 (6-9),false,oshidashi,78,M17e,Toyozakura,5-8 (5-10),true
2011.01,13,10,M16w,Tochinonada,9-4 (9-6),false,tsukidashi,813,M8e,Kitataiki,7-6 (9-6),true
2011.01,13,813,M8e,Kitataiki,7-6 (9-6),true,tsukidashi,10,M16w,Tochinonada,9-4 (9-6),false
2011.01,13,4980,M16e,Sokokurai,7-6 (8-7),false,tsuridashi,7115,M7w,Tosayutaka,6-7 (7-8),true
2011.01,13,7115,M7w,Tosayutaka,6-7 (7-8),true,tsuridashi,4980,M16e,Sokokurai,7-6 (8-7),false
2011.01,13,1187,M15e,Kokkai,3-10 (3-12),false,uwatenage,1284,M7e,Takekaze,6-7 (8-7),true
2011.01,13,1284,M7e,Takekaze,6-7 (8-7),true,uwatenage,1187,M15e,Kokkai,3-10 (3-12),false
2011.01,13,1141,M11e,Shotenro,7-6 (8-7),true,hikiotoshi,6572,M6w,Gagamaru,5-8 (5-10),false
2011.01,13,6572,M6w,Gagamaru,5-8 (5-10),false,hikiotoshi,1141,M11e,Shotenro,7-6 (8-7),true
2011.01,13,41,M6e,Kyokutenho,5-8 (7-8),false,yorikiri,206,M13w,Kotokasuga,7-6 (8-7),true
2011.01,13,206,M13w,Kotokasuga,7-6 (8-7),true,yorikiri,41,M6e,Kyokutenho,5-8 (7-8),false
2011.01,13,1009,M5w,Asasekiryu,6-7 (6-9),true,yorikiri,1018,M11w,Shimotori,2-11 (2-13),false
2011.01,13,1018,M11w,Shimotori,2-11 (2-13),false,yorikiri,1009,M5w,Asasekiryu,6-7 (6-9),true
2011.01,13,5967,M2w,Yoshikaze,2-11 (4-11),false,yoritaoshi,6599,M2e,Tochinoshin,2-11 (4-11),true
2011.01,13,6599,M2e,Tochinoshin,2-11 (4-11),true,yoritaoshi,5967,M2w,Yoshikaze,2-11 (4-11),false
2011.01,13,89,M1w,Aminishiki,4-9 (6-9),false,oshidashi,6468,M5e,Goeido,9-4 (11-4),true
2011.01,13,6468,M5e,Goeido,9-4 (11-4),true,oshidashi,89,M1w,Aminishiki,4-9 (6-9),false
2011.01,13,1227,M1e,Toyonoshima,6-7 (8-7),true,yorikiri,6771,M3e,Aran,5-8 (5-10),false
2011.01,13,6771,M3e,Aran,5-8 (5-10),false,yorikiri,1227,M1e,Toyonoshima,6-7 (8-7),true
2011.01,13,1219,K1w,Kakuryu,7-6 (8-7),false,yorikiri,2930,M4w,Tokusegawa,8-5 (9-6),true
2011.01,13,2930,M4w,Tokusegawa,8-5 (9-6),true,yorikiri,1219,K1w,Kakuryu,7-6 (8-7),false
2011.01,13,5944,M3w,Tamawashi,5-8 (5-10),false,oshidashi,6473,K1e,Tochiozan,4-9 (6-9),true
2011.01,13,6473,K1e,Tochiozan,4-9 (6-9),true,oshidashi,5944,M3w,Tamawashi,5-8 (5-10),false
2011.01,13,1226,S1w,Kotoshogiku,10-3 (11-4),true,oshidashi,6018,M4e,Homasho,7-6 (8-7),false
2011.01,13,6018,M4e,Homasho,7-6 (8-7),false,oshidashi,1226,S1w,Kotoshogiku,10-3 (11-4),true
2011.01,13,1235,S1e,Kisenosato,8-5 (10-5),false,yoritaoshi,6432,O1w,Baruto,9-4 (9-6),true
2011.01,13,6432,O1w,Baruto,9-4 (9-6),true,yoritaoshi,1235,S1e,Kisenosato,8-5 (10-5),false
2011.01,13,7,O1e,Kaio,8-5 (9-6),false,uwatedashinage,1111,O2w,Harumafuji,8-5 (8-7),true
2011.01,13,1111,O2w,Harumafuji,8-5 (8-7),true,uwatedashinage,7,O1e,Kaio,8-5 (9-6),false
2011.01,13,1123,Y1e,Hakuho,12-1 (14-1),true,yorikiri,2830,O2e,Kotooshu,9-4 (10-5),false
2011.01,13,2830,O2e,Kotooshu,9-4 (10-5),false,yorikiri,1123,Y1e,Hakuho,12-1 (14-1),true
2011.01,14,1134,J14e,Tsurugidake,7-7 (7-8),true,hatakikomi,6042,Ms3e,Masuraumi,4-3,false
2011.01,14,6042,Ms3e,Masuraumi,4-3,false,hatakikomi,1134,J14e,Tsurugidake,7-7 (7-8),true
2011.01,14,1204,J9w,Kakizoe,4-10 (4-11),true,oshidashi,1241,Ms2e,Kitaharima,3-4,false
2011.01,14,1241,Ms2e,Kitaharima,3-4,false,oshidashi,1204,J9w,Kakizoe,4-10 (4-11),true
2011.01,14,113,J8e,Asofuji,7-7 (8-7),true,fusen,6654,J14w,Masunoyama,8-5-1 (8-5-2),false
2011.01,14,6654,J14w,Masunoyama,8-5-1 (8-5-2),false,fusen,113,J8e,Asofuji,7-7 (8-7),true
2011.01,14,2842,J7w,Sadanofuji,5-9 (6-9),true,oshidashi,8900,J10w,Akiseyama,7-7 (8-7),false
2011.01,14,8900,J10w,Akiseyama,7-7 (8-7),false,oshidashi,2842,J7w,Sadanofuji,5-9 (6-9),true
2011.01,14,152,J6e,Tamanoshima,8-6 (9-6),true,waridashi,2831,J9e,Hoshikaze,8-6 (9-6),false
2011.01,14,2831,J9e,Hoshikaze,8-6 (9-6),false,waridashi,152,J6e,Tamanoshima,8-6 (9-6),true
2011.01,14,226,J6w,Wakatenro,5-9 (5-10),false,oshidashi,1266,J12w,Nionoumi,5-9 (5-10),true
2011.01,14,1266,J12w,Nionoumi,5-9 (5-10),true,oshidashi,226,J6w,Wakatenro,5-9 (5-10),false
2011.01,14,2851,J13w,Fujiazuma,7-7 (8-7),false,yorikiri,11728,J5e,Takarafuji,8-6 (8-7),true
2011.01,14,11728,J5e,Takarafuji,8-6 (8-7),true,yorikiri,2851,J13w,Fujiazuma,7-7 (8-7),false
2011.01,14,864,J4e,Bushuyama,8-6 (8-7),true,hikiotoshi,898,J13e,Chiyohakuho,7-7 (7-8),false
2011.01,14,898,J13e,Chiyohakuho,7-7 (7-8),false,hikiotoshi,864,J4e,Bushuyama,8-6 (8-7),true
2011.01,14,2847,J4w,Masatsukasa,8-6 (8-7),false,uwatenage,2879,J7e,Sadanoumi,6-8 (7-8),true
2011.01,14,2879,J7e,Sadanoumi,6-8 (7-8),true,uwatenage,2847,J4w,Masatsukasa,8-6 (8-7),false
2011.01,14,865,J2e,Kasugao,11-3 (12-3),false,hatakikomi,6766,J11e,Kiyoseumi,6-8 (7-8),true
2011.01,14,6766,J11e,Kiyoseumi,6-8 (7-8),true,hatakikomi,865,J2e,Kasugao,11-3 (12-3),false
2011.01,14,296,J11w,Yoshiazuma,5-9 (6-9),false,yorikiri,6767,J2w,Tochinowaka,11-3 (12-3),true
2011.01,14,6767,J2w,Tochinowaka,11-3 (12-3),true,yorikiri,296,J11w,Yoshiazuma,5-9 (6-9),false
2011.01,14,6497,J8w,Daido,9-5 (9-6),true,shitatenage,6753,J1e,Kaisei,8-6 (8-7),false
2011.01,14,6753,J1e,Kaisei,8-6 (8-7),false,shitatenage,6497,J8w,Daido,9-5 (9-6),true
2011.01,14,371,J1w,Kyokunankai,5-9 (5-10),false,tsukidashi,1032,J10e,Hochiyama,7-7 (7-8),true
2011.01,14,1032,J10e,Hochiyama,7-7 (7-8),true,tsukidashi,371,J1w,Kyokunankai,5-9 (5-10),false
2011.01,14,6010,M14w,Kimurayama,6-8 (6-9),true,oshidashi,6620,J3w,Sakaizawa,7-7 (7-8),false
2011.01,14,6620,J3w,Sakaizawa,7-7 (7-8),false,oshidashi,6010,M14w,Kimurayama,6-8 (6-9),true
2011.01,14,1106,M12e,Koryu,8-6 (8-7),true,oshidashi,6467,M15w,Toyohibiki,9-5 (9-6),false
2011.01,14,6467,M15w,Toyohibiki,9-5 (9-6),false,oshidashi,1106,M12e,Koryu,8-6 (8-7),true
2011.01,14,1136,M12w,Mokonami,8-6 (8-7),true,yorikiri,1187,M15e,Kokkai,3-11 (3-12),false
2011.01,14,1187,M15e,Kokkai,3-11 (3-12),false,yorikiri,1136,M12w,Mokonami,8-6 (8-7),true
2011.01,14,900,M14e,Wakakoyu,8-6 (9-6),true,hatakikomi,1141,M11e,Shotenro,7-7 (8-7),false
2011.01,14,1141,M11e,Shotenro,7-7 (8-7),false,hatakikomi,900,M14e,Wakakoyu,8-6 (9-6),true
2011.01,14,1018,M11w,Shimotori,2-12 (2-13),false,hikiotoshi,6480,J3e,Takayasu,8-6 (9-6),true
2011.01,14,6480,J3e,Takayasu,8-6 (9-6),true,hikiotoshi,1018,M11w,Shimotori,2-12 (2-13),false
2011.01,14,78,M17e,Toyozakura,5-9 (5-10),false,tsukiotoshi,842,M10e,Miyabiyama,5-9 (6-9),true
2011.01,14,842,M10e,Miyabiyama,5-9 (6-9),true,tsukiotoshi,78,M17e,Toyozakura,5-9 (5-10),false
2011.01,14,206,M13w,Kotokasuga,8-6 (8-7),true,yorikiri,875,M9e,Takamisakari,6-8 (6-9),false
2011.01,14,875,M9e,Takamisakari,6-8 (6-9),false,yorikiri,206,M13w,Kotokasuga,8-6 (8-7),true
2011.01,14,813,M8e,Kitataiki,8-6 (9-6),true,yorikiri,4980,M16e,Sokokurai,7-7 (8-7),false
2011.01,14,4980,M16e,Sokokurai,7-7 (8-7),false,yorikiri,813,M8e,Kitataiki,8-6 (9-6),true
2011.01,14,10,M16w,Tochinonada,9-5 (9-6),false,oshidashi,1284,M7e,Takekaze,7-7 (8-7),true
2011.01,14,1284,M7e,Takekaze,7-7 (8-7),true,oshidashi,10,M16w,Tochinonada,9-5 (9-6),false
2011.01,14,1011,M10w,Hakuba,8-6 (8-7),true,sukuinage,7115,M7w,Tosayutaka,6-8 (7-8),false
2011.01,14,7115,M7w,Tosayutaka,6-8 (7-8),false,sukuinage,1011,M10w,Hakuba,8-6 (8-7),true
2011.01,14,39,M9w,Wakanosato,7-7 (8-7),false,yorikiri,41,M6e,Kyokutenho,6-8 (7-8),true
2011.01,14,41,M6e,Kyokutenho,6-8 (7-8),true,yorikiri,39,M9w,Wakanosato,7-7 (8-7),false
2011.01,14,2818,M8w,Tokitenku,5-9 (6-9),false,oshidashi,6468,M5e,Goeido,10-4 (11-4),true
2011.01,14,6468,M5e,Goeido,10-4 (11-4),true,oshidashi,2818,M8w,Tokitenku,5-9 (6-9),false
2011.01,14,6572,M6w,Gagamaru,5-9 (5-10),false,shitatenage,6599,M2e,Tochinoshin,3-11 (4-11),true
2011.01,14,6599,M2e,Tochinoshin,3-11 (4-11),true,shitatenage,6572,M6w,Gagamaru,5-9 (5-10),false
2011.01,14,1009,M5w,Asasekiryu,6-8 (6-9),false,yoritaoshi,5967,M2w,Yoshikaze,3-11 (4-11),true
2011.01,14,5967,M2w,Yoshikaze,3-11 (4-11),true,yoritaoshi,1009,M5w,Asasekiryu,6-8 (6-9),false
2011.01,14,1227,M1e,Toyonoshima,7-7 (8-7),true,tsukiotoshi,2930,M4w,Tokusegawa,8-6 (9-6),false
2011.01,14,2930,M4w,Tokusegawa,8-6 (9-6),false,tsukiotoshi,1227,M1e,Toyonoshima,7-7 (8-7),true
2011.01,14,89,M1w,Aminishiki,5-9 (6-9),true,oshitaoshi,6771,M3e,Aran,5-9 (5-10),false
2011.01,14,6771,M3e,Aran,5-9 (5-10),false,oshitaoshi,89,M1w,Aminishiki,5-9 (6-9),true
2011.01,14,6018,M4e,Homasho,7-7 (8-7),false,oshidashi,6473,K1e,Tochiozan,5-9 (6-9),true
2011.01,14,6473,K1e,Tochiozan,5-9 (6-9),true,oshidashi,6018,M4e,Homasho,7-7 (8-7),false
2011.01,14,1219,K1w,Kakuryu,8-6 (8-7),true,hatakikomi,5944,M3w,Tamawashi,5-9 (5-10),false
2011.01,14,5944,M3w,Tamawashi,5-9 (5-10),false,hatakikomi,1219,K1w,Kakuryu,8-6 (8-7),true
2011.01,14,1235,S1e,Kisenosato,9-5 (10-5),true,yorikiri,6463,M13e,Okinoumi,11-3 (11-4),false
2011.01,14,6463,M13e,Okinoumi,11-3 (11-4),false,yorikiri,1235,S1e,Kisenosato,9-5 (10-5),true
2011.01,14,1111,O2w,Harumafuji,8-6 (8-7),false,yorikiri,1226,S1w,Kotoshogiku,11-3 (11-4),true
2011.01,14,1226,S1w,Kotoshogiku,11-3 (11-4),true,yorikiri,1111,O2w,Harumafuji,8-6 (8-7),false
2011.01,14,7,O1e,Kaio,9-5 (9-6),true,kotenage,2830,O2e,Kotooshu,9-5 (10-5),false
2011.01,14,2830,O2e,Kotooshu,9-5 (10-5),false,kotenage,7,O1e,Kaio,9-5 (9-6),true
2011.01,14,1123,Y1e,Hakuho,13-1 (14-1),true,sukuinage,6432,O1w,Baruto,9-5 (9-6),false
2011.01,14,6432,O1w,Baruto,9-5 (9-6),false,sukuinage,1123,Y1e,Hakuho,13-1 (14-1),true
2011.01,15,1054,Ms4e,Mochimaru,3-5,true,hatakikomi,1266,J12w,Nionoumi,5-10,false
2011.01,15,1266,J12w,Nionoumi,5-10,false,hatakikomi,1054,Ms4e,Mochimaru,3-5,true
2011.01,15,296,J11w,Yoshiazuma,6-9,true,yorikiri,11786,Ms5w,Aoiyama,4-3,false
2011.01,15,11786,Ms5w,Aoiyama,4-3,false,yorikiri,296,J11w,Yoshiazuma,6-9,true
2011.01,15,1204,J9w,Kakizoe,4-11,false,oshidashi,6034,Ms3w,Sagatsukasa,5-2,true
2011.01,15,6034,Ms3w,Sagatsukasa,5-2,true,oshidashi,1204,J9w,Kakizoe,4-11,false
2011.01,15,113,J8e,Asofuji,8-7,true,okuridashi,1134,J14e,Tsurugidake,7-8,false
2011.01,15,1134,J14e,Tsurugidake,7-8,false,okuridashi,113,J8e,Asofuji,8-7,true
2011.01,15,226,J6w,Wakatenro,5-10,false,yorikiri,8900,J10w,Akiseyama,8-7,true
2011.01,15,8900,J10w,Akiseyama,8-7,true,yorikiri,226,J6w,Wakatenro,5-10,false
2011.01,15,2879,J7e,Sadanoumi,7-8,true,yorikiri,11728,J5e,Takarafuji,8-7,false
2011.01,15,11728,J5e,Takarafuji,8-7,false,yorikiri,2879,J7e,Sadanoumi,7-8,true
2011.01,15,2847,J4w,Masatsukasa,8-7,false,kotenage,6766,J11e,Kiyoseumi,7-8,true
2011.01,15,6766,J11e,Kiyoseumi,7-8,true,kotenage,2847,J4w,Masatsukasa,8-7,false
2011.01,15,864,J4e,Bushuyama,8-7,false,okuridashi,2842,J7w,Sadanofuji,6-9,true
2011.01,15,2842,J7w,Sadanofuji,6-9,true,okuridashi,864,J4e,Bushuyama,8-7,false
2011.01,15,2851,J13w,Fujiazuma,8-7,true,oshidashi,6620,J3w,Sakaizawa,7-8,false
2011.01,15,6620,J3w,Sakaizawa,7-8,false,oshidashi,2851,J13w,Fujiazuma,8-7,true
2011.01,15,898,J13e,Chiyohakuho,7-8,false,hikiotoshi,6480,J3e,Takayasu,9-6,true
2011.01,15,6480,J3e,Takayasu,9-6,true,hikiotoshi,898,J13e,Chiyohakuho,7-8,false
2011.01,15,6497,J8w,Daido,9-6,false,yorikiri,6767,J2w,Tochinowaka,12-3,true
2011.01,15,6767,J2w,Tochinowaka,12-3,true,yorikiri,6497,J8w,Daido,9-6,false
2011.01,15,865,J2e,Kasugao,12-3,true,yorikiri,1032,J10e,Hochiyama,7-8,false
2011.01,15,1032,J10e,Hochiyama,7-8,false,yorikiri,865,J2e,Kasugao,12-3,true
2011.01,15,152,J6e,Tamanoshima,9-6,true,hatakikomi,371,J1w,Kyokunankai,5-10,false
2011.01,15,371,J1w,Kyokunankai,5-10,false,hatakikomi,152,J6e,Tamanoshima,9-6,true
2011.01,15,2831,J9e,Hoshikaze,9-6,true,uwatenage,6753,J1e,Kaisei,8-7,false
2011.01,15,6753,J1e,Kaisei,8-7,false,uwatenage,2831,J9e,Hoshikaze,9-6,true
2011.01,15,206,M13w,Kotokasuga,8-7,false,oshidashi,1141,M11e,Shotenro,8-7,true
2011.01,15,1141,M11e,Shotenro,8-7,true,oshidashi,206,M13w,Kotokasuga,8-7,false
2011.01,15,900,M14e,Wakakoyu,9-6,true,oshidashi,1011,M10w,Hakuba,8-7,false
2011.01,15,1011,M10w,Hakuba,8-7,false,oshidashi,900,M14e,Wakakoyu,9-6,true
2011.01,15,842,M10e,Miyabiyama,6-9,true,oshidashi,6010,M14w,Kimurayama,6-9,false
2011.01,15,6010,M14w,Kimurayama,6-9,false,oshidashi,842,M10e,Miyabiyama,6-9,true
2011.01,15,39,M9w,Wakanosato,8-7,true,katasukashi,1106,M12e,Koryu,8-7,false
2011.01,15,1106,M12e,Koryu,8-7,false,katasukashi,39,M9w,Wakanosato,8-7,true
2011.01,15,875,M9e,Takamisakari,6-9,false,yorikiri,4980,M16e,Sokokurai,8-7,true
2011.01,15,4980,M16e,Sokokurai,8-7,true,yorikiri,875,M9e,Takamisakari,6-9,false
2011.01,15,1187,M15e,Kokkai,3-12,false,yorikiri,2818,M8w,Tokitenku,6-9,true
2011.01,15,2818,M8w,Tokitenku,6-9,true,yorikiri,1187,M15e,Kokkai,3-12,false
2011.01,15,813,M8e,Kitataiki,9-6,true,sotogake,1136,M12w,Mokonami,8-7,false
2011.01,15,1136,M12w,Mokonami,8-7,false,sotogake,813,M8e,Kitataiki,9-6,true
2011.01,15,10,M16w,Tochinonada,9-6,false,uwatenage,7115,M7w,Tosayutaka,7-8,true
2011.01,15,7115,M7w,Tosayutaka,7-8,true,uwatenage,10,M16w,Tochinonada,9-6,false
2011.01,15,1284,M7e,Takekaze,8-7,true,hatakikomi,6467,M15w,Toyohibiki,9-6,false
2011.01,15,6467,M15w,Toyohibiki,9-6,false,hatakikomi,1284,M7e,Takekaze,8-7,true
2011.01,15,41,M6e,Kyokutenho,7-8,true,kimedashi,78,M17e,Toyozakura,5-10,false
2011.01,15,78,M17e,Toyozakura,5-10,false,kimedashi,41,M6e,Kyokutenho,7-8,true
2011.01,15,2930,M4w,Tokusegawa,9-6,true,hatakikomi,6463,M13e,Okinoumi,11-4,false
2011.01,15,6463,M13e,Okinoumi,11-4,false,hatakikomi,2930,M4w,Tokusegawa,9-6,true
2011.01,15,1018,M11w,Shimotori,2-13,false,oshitaoshi,5967,M2w,Yoshikaze,4-11,true
2011.01,15,5967,M2w,Yoshikaze,4-11,true,oshitaoshi,1018,M11w,Shimotori,2-13,false
2011.01,15,6599,M2e,Tochinoshin,4-11,true,yorikiri,6771,M3e,Aran,5-10,false
2011.01,15,6771,M3e,Aran,5-10,false,yorikiri,6599,M2e,Tochinoshin,4-11,true
2011.01,15,89,M1w,Aminishiki,6-9,true,uwatenage,1009,M5w,Asasekiryu,6-9,false
2011.01,15,1009,M5w,Asasekiryu,6-9,false,uwatenage,89,M1w,Aminishiki,6-9,true
2011.01,15,1227,M1e,Toyonoshima,8-7,true,sotogake,5944,M3w,Tamawashi,5-10,false
2011.01,15,5944,M3w,Tamawashi,5-10,false,sotogake,1227,M1e,Toyonoshima,8-7,true
2011.01,15,1219,K1w,Kakuryu,8-7,false,yorikiri,6018,M4e,Homasho,8-7,true
2011.01,15,6018,M4e,Homasho,8-7,true,yorikiri,1219,K1w,Kakuryu,8-7,false
2011.01,15,6473,K1e,Tochiozan,6-9,true,oshidashi,6572,M6w,Gagamaru,5-10,false
2011.01,15,6572,M6w,Gagamaru,5-10,false,oshidashi,6473,K1e,Tochiozan,6-9,true
2011.01,15,1226,S1w,Kotoshogiku,11-4,false,katasukashi,6468,M5e,Goeido,11-4,true
2011.01,15,6468,M5e,Goeido,11-4,true,katasukashi,1226,S1w,Kotoshogiku,11-4,false
2011.01,15,1111,O2w,Harumafuji,8-7,false,oshidashi,1235,S1e,Kisenosato,10-5,true
2011.01,15,1235,S1e,Kisenosato,10-5,true,oshidashi,1111,O2w,Harumafuji,8-7,false
2011.01,15,2830,O2e,Kotooshu,10-5,true,yoritaoshi,6432,O1w,Baruto,9-6,false
2011.01,15,6432,O1w,Baruto,9-6,false,yoritaoshi,2830,O2e,Kotooshu,10-5,true
2011.01,15,7,O1e,Kaio,9-6,false,okuridashi,1123,Y1e,Hakuho,14-1,true
2011.01,15,1123,Y1e,Hakuho,14-1,true,okuridashi,7,O1e,Kaio,9-6,false
2011.01,16,865,J2e,Kasugao,(12-3),true,uwatenage,6767,J2w,Tochinowaka,(12-3),false
2011.01,16,6767,J2w,Tochinowaka,(12-3),false,uwatenage,865,J2e,Kasugao,(12-3),true
2011.05,1,1134,J14w,Tsurugidake,0-1 (6-9),false,hikiotoshi,11786,Ms1e,Aoiyama,1-0 (5-2),true
2011.05,1,11786,Ms1e,Aoiyama,1-0 (5-2),true,hikiotoshi,1134,J14w,Tsurugidake,0-1 (6-9),false
2011.05,1,296,J13w,Yoshiazuma,1-0 (8-7),true,oshidashi,6042,J13e,Masuraumi,0-1 (5-10),false
2011.05,1,6042,J13e,Masuraumi,0-1 (5-10),false,oshidashi,296,J13w,Yoshiazuma,1-0 (8-7),true
2011.05,1,795,J12w,Tamaasuka,1-0 (8-7),true,yorikiri,2835,J11e,Shironoryu,0-1 (5-10),false
2011.05,1,2835,J11e,Shironoryu,0-1 (5-10),false,yorikiri,795,J12w,Tamaasuka,1-0 (8-7),true
2011.05,1,1032,J10w,Hochiyama,0-1 (7-8),false,oshidashi,6034,J12e,Sagatsukasa,1-0 (13-2),true
2011.05,1,6034,J12e,Sagatsukasa,1-0 (13-2),true,oshidashi,1032,J10w,Hochiyama,0-1 (7-8),false
2011.05,1,2842,J9w,Sadanofuji,0-1 (5-10),false,uwatenage,6654,J9e,Masunoyama,1-0 (9-6),true
2011.05,1,6654,J9e,Masunoyama,1-0 (9-6),true,uwatenage,2842,J9w,Sadanofuji,0-1 (5-10),false
2011.05,1,2851,J8w,Fujiazuma,0-1 (9-6),false,yorikiri,2879,J8e,Sadanoumi,1-0 (5-10),true
2011.05,1,2879,J8e,Sadanoumi,1-0 (5-10),true,yorikiri,2851,J8w,Fujiazuma,0-1 (9-6),false
2011.05,1,1187,J6w,Kokkai,0-1 (5-10),false,oshidashi,8900,J7w,Akiseyama,1-0 (4-11),true
2011.05,1,8900,J7w,Akiseyama,1-0 (4-11),true,oshidashi,1187,J6w,Kokkai,0-1 (5-10),false
2011.05,1,6497,J4e,Daido,0-1 (8-7),false,hikiotoshi,11728,J3e,Takarafuji,1-0 (9-6),true
2011.05,1,11728,J3e,Takarafuji,1-0 (9-6),true,hikiotoshi,6497,J4e,Daido,0-1 (8-7),false
2011.05,1,152,J1w,Tamanoshima,0-1 (4-11),false,hatakikomi,864,J2e,Bushuyama,1-0 (5-10),true
2011.05,1,864,J2e,Bushuyama,1-0 (5-10),true,hatakikomi,152,J1w,Tamanoshima,0-1 (4-11),false
2011.05,1,6010,M17e,Kimurayama,1-0 (7-8),true,tsukiotoshi,6480,J1e,Takayasu,0-1 (8-7),false
2011.05,1,6480,J1e,Takayasu,0-1 (8-7),false,tsukiotoshi,6010,M17e,Kimurayama,1-0 (7-8),true
2011.05,1,842,M16e,Miyabiyama,0-1 (8-7),false,oshitaoshi,6753,M16w,Kaisei,1-0 (10-5),true
2011.05,1,6753,M16w,Kaisei,1-0 (10-5),true,oshitaoshi,842,M16e,Miyabiyama,0-1 (8-7),false
2011.05,1,10,M14w,Tochinonada,1-0 (6-9),true,sukuinage,875,M15e,Takamisakari,0-1 (7-8),false
2011.05,1,875,M15e,Takamisakari,0-1 (7-8),false,sukuinage,10,M14w,Tochinonada,1-0 (6-9),true
2011.05,1,2818,M13w,Tokitenku,0-1 (8-7),false,oshitaoshi,6572,M14e,Gagamaru,1-0 (8-7),true
2011.05,1,6572,M14e,Gagamaru,1-0 (8-7),true,oshitaoshi,2818,M13w,Tokitenku,0-1 (8-7),false
2011.05,1,6467,M12w,Toyohibiki,1-0 (7-8),true,oshidashi,6767,M11w,Tochinowaka,0-1 (7-8),false
2011.05,1,6767,M11w,Tochinowaka,0-1 (7-8),false,oshidashi,6467,M12w,Toyohibiki,1-0 (7-8),true
2011.05,1,900,M10w,Wakakoyu,0-1 (8-7),false,yorikiri,1009,M9w,Asasekiryu,1-0 (7-8),true
2011.05,1,1009,M9w,Asasekiryu,1-0 (7-8),true,yorikiri,900,M10w,Wakakoyu,0-1 (8-7),false
2011.05,1,1141,M8w,Shotenro,0-1 (4-11),false,hikiotoshi,7115,M9e,Tosayutaka,1-0 (10-5),true
