basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
2012.01,1,6767,M4w,Tochinowaka,0-1 (8-7),false,tsukiotoshi,6018,M4e,Homasho,1-0 (7-8),true
2012.01,1,1227,S1w,Toyonoshima,1-0 (5-10),true,sotogake,6480,M3w,Takayasu,0-1 (6-9),false
2012.01,1,6480,M3w,Takayasu,0-1 (6-9),false,sotogake,1227,S1w,Toyonoshima,1-0 (5-10),true
2012.01,1,813,M3e,Kitataiki,0-1 (2-13),false,oshidashi,1219,S1e,Kakuryu,1-0 (10-5),true
2012.01,1,1219,S1e,Kakuryu,1-0 (10-5),true,oshidashi,813,M3e,Kitataiki,0-1 (2-13),false
2012.01,1,1235,O3w,Kisenosato,1-0 (11-4),true,tsukidashi,6468,M2w,Goeido,0-1 (6-9),false
2012.01,1,6468,M2w,Goeido,0-1 (6-9),false,tsukidashi,1235,O3w,Kisenosato,1-0 (11-4),true
2012.01,1,1111,O2w,Harumafuji,1-0 (11-4),true,shitatenage,6463,M2e,Okinoumi,0-1 (4-11),false
2012.01,1,6463,M2e,Okinoumi,0-1 (4-11),false,shitatenage,1111,O2w,Harumafuji,1-0 (11-4),true
2012.01,1,89,M1w,Aminishiki,0-1 (9-6),false,oshidashi,2830,O2e,Kotooshu,1-0 (10-5),true
2012.01,1,2830,O2e,Kotooshu,1-0 (10-5),true,oshidashi,89,M1w,Aminishiki,0-1 (9-6),false
2012.01,1,1226,O1w,Kotoshogiku,0-1 (8-7),false,katasukashi,1284,M1e,Takekaze,1-0 (4-11),true
2012.01,1,1284,M1e,Takekaze,1-0 (4-11),true,katasukashi,1226,O1w,Kotoshogiku,0-1 (8-7),false
2012.01,1,842,K1e,Miyabiyama,0-1 (3-12),false,oshidashi,6432,O1e,Baruto,1-0 (14-1),true
2012.01,1,6432,O1e,Baruto,1-0 (14-1),true,oshidashi,842,K1e,Miyabiyama,0-1 (3-12),false
2012.01,1,900,K1w,Wakakoyu,0-1 (5-10),false,hikiotoshi,1123,Y1e,Hakuho,1-0 (12-3),true
2012.01,1,1123,Y1e,Hakuho,1-0 (12-3),true,hikiotoshi,900,K1w,Wakakoyu,0-1 (5-10),false
2012.01,2,1241,J13e,Kitaharima,1-1 (8-7),true,tsukiotoshi,2835,J14w,Shironoryu,0-2 (5-10),false
2012.01,2,2835,J14w,Shironoryu,0-2 (5-10),false,tsukiotoshi,1241,J13e,Kitaharima,1-1 (8-7),true
2012.01,2,8904,J14e,Homarefuji,1-1 (6-9),false,hatakikomi,11934,J13w,Chiyotairyu,2-0 (13-2),true
2012.01,2,11934,J13w,Chiyotairyu,2-0 (13-2),true,hatakikomi,8904,J14e,Homarefuji,1-1 (6-9),false
2012.01,2,1127,J11e,Hokutokuni,1-1 (7-7-1),true,oshidashi,7121,J12w,Tokushinho,0-2 (8-7),false
2012.01,2,7121,J12w,Tokushinho,0-2 (8-7),false,oshidashi,1127,J11e,Hokutokuni,1-1 (7-7-1),true
2012.01,2,1405,J11w,Amuru,1-1 (10-3-2),false,hikiotoshi,6552,J12e,Sotairyu,2-0 (10-5),true
2012.01,2,6552,J12e,Sotairyu,2-0 (10-5),true,hikiotoshi,1405,J11w,Amuru,1-1 (10-3-2),false
2012.01,2,6042,J10w,Masuraumi,0-2 (6-9),false,yorikiri,11729,J9e,Kimikaze,2-0 (8-7),true
2012.01,2,11729,J9e,Kimikaze,2-0 (8-7),true,yorikiri,6042,J10w,Masuraumi,0-2 (6-9),false
2012.01,2,5988,J9w,Oiwato,0-2 (6-9),false,oshidashi,6531,J10e,Asahisho,2-0 (9-6),true
2012.01,2,6531,J10e,Asahisho,2-0 (9-6),true,oshidashi,5988,J9w,Oiwato,0-2 (6-9),false
2012.01,2,795,J8w,Tamaasuka,0-2 (8-7),false,sukuinage,864,J7e,Bushuyama,1-1 (7-8),true
2012.01,2,864,J7e,Bushuyama,1-1 (7-8),true,sukuinage,795,J8w,Tamaasuka,0-2 (8-7),false
2012.01,2,10,J8e,Tochinonada,1-1 (3-12),false,oshidashi,9079,J7w,Kotoyuki,2-0 (9-6),true
2012.01,2,9079,J7w,Kotoyuki,2-0 (9-6),true,oshidashi,10,J8e,Tochinonada,1-1 (3-12),false
2012.01,2,875,J6w,Takamisakari,1-1 (7-8),false,yorikiri,1141,J5e,Shotenro,2-0 (8-7),true
2012.01,2,1141,J5e,Shotenro,2-0 (8-7),true,yorikiri,875,J6w,Takamisakari,1-1 (7-8),false
2012.01,2,6010,J5w,Kimurayama,1-1 (5-10),true,tsukiotoshi,11726,J6e,Tokushoryu,0-2 (2-13),false
2012.01,2,11726,J6e,Tokushoryu,0-2 (2-13),false,tsukiotoshi,6010,J5w,Kimurayama,1-1 (5-10),true
2012.01,2,1134,J4w,Tsurugidake,1-1 (6-9),false,hatakikomi,6491,J3e,Ikioi,2-0 (10-5),true
2012.01,2,6491,J3e,Ikioi,2-0 (10-5),true,hatakikomi,1134,J4w,Tsurugidake,1-1 (6-9),false
2012.01,2,1187,J4e,Kokkai,1-1 (7-8),true,uwatedashinage,6654,J3w,Masunoyama,0-2 (6-9),false
2012.01,2,6654,J3w,Masunoyama,0-2 (6-9),false,uwatedashinage,1187,J4e,Kokkai,1-1 (7-8),true
2012.01,2,39,J2w,Wakanosato,0-2 (11-4),false,oshidashi,5944,J1e,Tamawashi,1-1 (9-6),true
2012.01,2,5944,J1e,Tamawashi,1-1 (9-6),true,oshidashi,39,J2w,Wakanosato,0-2 (11-4),false
2012.01,2,1032,J1w,Hochiyama,1-1 (8-7),false,shitatenage,11728,J2e,Takarafuji,2-0 (10-5),true
2012.01,2,11728,J2e,Takarafuji,2-0 (10-5),true,shitatenage,1032,J1w,Hochiyama,1-1 (8-7),false
2012.01,2,1009,M15e,Asasekiryu,2-0 (9-6),true,hatakikomi,1266,M16w,Nionoumi,1-1 (5-10),false
2012.01,2,1266,M16w,Nionoumi,1-1 (5-10),false,hatakikomi,1009,M15e,Asasekiryu,2-0 (9-6),true
2012.01,2,6753,M16e,Kaisei,1-1 (5-10),true,yorikiri,7239,M15w,Kyokushuho,0-2 (3-12),false
2012.01,2,7239,M15w,Kyokushuho,0-2 (3-12),false,yorikiri,6753,M16e,Kaisei,1-1 (5-10),true
2012.01,2,6034,M14w,Sagatsukasa,1-1 (5-10),false,tsukidashi,6642,M13e,Chiyonokuni,2-0 (9-5-1),true
2012.01,2,6642,M13e,Chiyonokuni,2-0 (9-5-1),true,tsukidashi,6034,M14w,Sagatsukasa,1-1 (5-10),false
2012.01,2,1215,M14e,Takanoyama,0-2 (6-9),false,yoritaoshi,6770,M13w,Tenkaiho,1-1 (8-7),true
2012.01,2,6770,M13w,Tenkaiho,1-1 (8-7),true,yoritaoshi,1215,M14e,Takanoyama,0-2 (6-9),false
2012.01,2,2851,M11e,Fujiazuma,2-0 (7-8),true,yorikiri,7115,M12w,Tosayutaka,0-2 (4-11),false
2012.01,2,7115,M12w,Tosayutaka,0-2 (4-11),false,yorikiri,2851,M11e,Fujiazuma,2-0 (7-8),true
2012.01,2,296,M12e,Yoshiazuma,1-1 (3-12),false,tsukitaoshi,2842,M11w,Sadanofuji,1-1 (8-7),true
2012.01,2,2842,M11w,Sadanofuji,1-1 (8-7),true,tsukitaoshi,296,M12e,Yoshiazuma,1-1 (3-12),false
2012.01,2,6572,M10w,Gagamaru,1-1 (12-3),true,yorikiri,6599,M9e,Tochinoshin,1-1 (10-5),false
2012.01,2,6599,M9e,Tochinoshin,1-1 (10-5),false,yorikiri,6572,M10w,Gagamaru,1-1 (12-3),true
2012.01,2,2818,M10e,Tokitenku,2-0 (11-4),true,hatakikomi,6497,M9w,Daido,0-2 (6-9),false
2012.01,2,6497,M9w,Daido,0-2 (6-9),false,hatakikomi,2818,M10e,Tokitenku,2-0 (11-4),true
2012.01,2,6473,M8w,Tochiozan,1-1 (11-4),true,oshidashi,6771,M7e,Aran,1-1 (8-7),false
2012.01,2,6771,M7e,Aran,1-1 (8-7),false,oshidashi,6473,M8w,Tochiozan,1-1 (11-4),true
2012.01,2,6614,M8e,Shohozan,2-0 (8-7),true,hatakikomi,11786,M7w,Aoiyama,0-2 (6-9),false
2012.01,2,11786,M7w,Aoiyama,0-2 (6-9),false,hatakikomi,6614,M8e,Shohozan,2-0 (8-7),true
2012.01,2,41,M6w,Kyokutenho,1-1 (9-6),true,kotehineri,5967,M6e,Yoshikaze,1-1 (9-6),false
2012.01,2,5967,M6e,Yoshikaze,1-1 (9-6),false,kotehineri,41,M6w,Kyokutenho,1-1 (9-6),true
2012.01,2,6018,M4e,Homasho,1-1 (7-8),false,oshidashi,6467,M5w,Toyohibiki,2-0 (7-8),true
2012.01,2,6467,M5w,Toyohibiki,2-0 (7-8),true,oshidashi,6018,M4e,Homasho,1-1 (7-8),false
2012.01,2,6767,M4w,Tochinowaka,1-1 (8-7),true,oshidashi,11784,M5e,Myogiryu,0-2 (9-6),false
2012.01,2,11784,M5e,Myogiryu,0-2 (9-6),false,oshidashi,6767,M4w,Tochinowaka,1-1 (8-7),true
2012.01,2,813,M3e,Kitataiki,0-2 (2-13),false,yorikiri,6480,M3w,Takayasu,1-1 (6-9),true
2012.01,2,6480,M3w,Takayasu,1-1 (6-9),true,yorikiri,813,M3e,Kitataiki,0-2 (2-13),false
2012.01,2,1219,S1e,Kakuryu,2-0 (10-5),true,yorikiri,6468,M2w,Goeido,0-2 (6-9),false
2012.01,2,6468,M2w,Goeido,0-2 (6-9),false,yorikiri,1219,S1e,Kakuryu,2-0 (10-5),true
2012.01,2,6432,O1e,Baruto,2-0 (14-1),true,oshidashi,6463,M2e,Okinoumi,0-2 (4-11),false
2012.01,2,6463,M2e,Okinoumi,0-2 (4-11),false,oshidashi,6432,O1e,Baruto,2-0 (14-1),true
2012.01,2,89,M1w,Aminishiki,0-2 (9-6),false,tsukiotoshi,1235,O3w,Kisenosato,2-0 (11-4),true
2012.01,2,1235,O3w,Kisenosato,2-0 (11-4),true,tsukiotoshi,89,M1w,Aminishiki,0-2 (9-6),false
2012.01,2,1111,O2w,Harumafuji,2-0 (11-4),true,uwatenage,1227,S1w,Toyonoshima,1-1 (5-10),false
2012.01,2,1227,S1w,Toyonoshima,1-1 (5-10),false,uwatenage,1111,O2w,Harumafuji,2-0 (11-4),true
2012.01,2,842,K1e,Miyabiyama,0-2 (3-12),false,oshidashi,2830,O2e,Kotooshu,2-0 (10-5),true
2012.01,2,2830,O2e,Kotooshu,2-0 (10-5),true,oshidashi,842,K1e,Miyabiyama,0-2 (3-12),false
2012.01,2,900,K1w,Wakakoyu,0-2 (5-10),false,yorikiri,1226,O1w,Kotoshogiku,1-1 (8-7),true
2012.01,2,1226,O1w,Kotoshogiku,1-1 (8-7),true,yorikiri,900,K1w,Wakakoyu,0-2 (5-10),false
2012.01,2,1123,Y1e,Hakuho,2-0 (12-3),true,oshitaoshi,1284,M1e,Takekaze,1-1 (4-11),false
2012.01,2,1284,M1e,Takekaze,1-1 (4-11),false,oshitaoshi,1123,Y1e,Hakuho,2-0 (12-3),true
2012.01,3,2835,J14w,Shironoryu,0-3 (5-10),false,tsuridashi,11934,J13w,Chiyotairyu,3-0 (13-2),true
2012.01,3,11934,J13w,Chiyotairyu,3-0 (13-2),true,tsuridashi,2835,J14w,Shironoryu,0-3 (5-10),false
2012.01,3,7121,J12w,Tokushinho,1-2 (8-7),true,yorikiri,8904,J14e,Homarefuji,1-2 (6-9),false
2012.01,3,8904,J14e,Homarefuji,1-2 (6-9),false,yorikiri,7121,J12w,Tokushinho,1-2 (8-7),true
2012.01,3,1241,J13e,Kitaharima,1-2 (8-7),false,oshidashi,1405,J11w,Amuru,2-1 (10-3-2),true
2012.01,3,1405,J11w,Amuru,2-1 (10-3-2),true,oshidashi,1241,J13e,Kitaharima,1-2 (8-7),false
2012.01,3,1127,J11e,Hokutokuni,1-2 (7-7-1),false,okuridashi,6552,J12e,Sotairyu,3-0 (10-5),true
2012.01,3,6552,J12e,Sotairyu,3-0 (10-5),true,okuridashi,1127,J11e,Hokutokuni,1-2 (7-7-1),false
2012.01,3,5988,J9w,Oiwato,1-2 (6-9),true,tsukiotoshi,6042,J10w,Masuraumi,0-3 (6-9),false
2012.01,3,6042,J10w,Masuraumi,0-3 (6-9),false,tsukiotoshi,5988,J9w,Oiwato,1-2 (6-9),true
2012.01,3,6531,J10e,Asahisho,2-1 (9-6),false,hatakikomi,11729,J9e,Kimikaze,3-0 (8-7),true
2012.01,3,11729,J9e,Kimikaze,3-0 (8-7),true,hatakikomi,6531,J10e,Asahisho,2-1 (9-6),false
2012.01,3,795,J8w,Tamaasuka,0-3 (8-7),false,hikiotoshi,9079,J7w,Kotoyuki,3-0 (9-6),true
2012.01,3,9079,J7w,Kotoyuki,3-0 (9-6),true,hikiotoshi,795,J8w,Tamaasuka,0-3 (8-7),false
2012.01,3,10,J8e,Tochinonada,1-2 (3-12),false,oshitaoshi,864,J7e,Bushuyama,2-1 (7-8),true
2012.01,3,864,J7e,Bushuyama,2-1 (7-8),true,oshitaoshi,10,J8e,Tochinonada,1-2 (3-12),false
2012.01,3,875,J6w,Takamisakari,2-1 (7-8),true,yorikiri,6010,J5w,Kimurayama,1-2 (5-10),false
2012.01,3,6010,J5w,Kimurayama,1-2 (5-10),false,yorikiri,875,J6w,Takamisakari,2-1 (7-8),true
2012.01,3,1141,J5e,Shotenro,2-1 (8-7),false,tsukiotoshi,11726,J6e,Tokushoryu,1-2 (2-13),true
2012.01,3,11726,J6e,Tokushoryu,1-2 (2-13),true,tsukiotoshi,1141,J5e,Shotenro,2-1 (8-7),false
2012.01,3,1134,J4w,Tsurugidake,1-2 (6-9),false,oshidashi,6654,J3w,Masunoyama,1-2 (6-9),true
2012.01,3,6654,J3w,Masunoyama,1-2 (6-9),true,oshidashi,1134,J4w,Tsurugidake,1-2 (6-9),false
2012.01,3,1187,J4e,Kokkai,2-1 (7-8),true,yorikiri,6491,J3e,Ikioi,2-1 (10-5),false
2012.01,3,6491,J3e,Ikioi,2-1 (10-5),false,yorikiri,1187,J4e,Kokkai,2-1 (7-8),true
2012.01,3,39,J2w,Wakanosato,1-2 (11-4),true,uwatenage,1032,J1w,Hochiyama,1-2 (8-7),false
2012.01,3,1032,J1w,Hochiyama,1-2 (8-7),false,uwatenage,39,J2w,Wakanosato,1-2 (11-4),true
2012.01,3,5944,J1e,Tamawashi,1-2 (9-6),false,yorikiri,11728,J2e,Takarafuji,3-0 (10-5),true
2012.01,3,11728,J2e,Takarafuji,3-0 (10-5),true,yorikiri,5944,J1e,Tamawashi,1-2 (9-6),false
2012.01,3,1009,M15e,Asasekiryu,3-0 (9-6),true,shitatenage,6753,M16e,Kaisei,1-2 (5-10),false
2012.01,3,6753,M16e,Kaisei,1-2 (5-10),false,shitatenage,1009,M15e,Asasekiryu,3-0 (9-6),true
2012.01,3,1266,M16w,Nionoumi,1-2 (5-10),false,oshidashi,6034,M14w,Sagatsukasa,2-1 (5-10),true
2012.01,3,6034,M14w,Sagatsukasa,2-1 (5-10),true,oshidashi,1266,M16w,Nionoumi,1-2 (5-10),false
2012.01,3,1215,M14e,Takanoyama,0-3 (6-9),false,oshidashi,7239,M15w,Kyokushuho,1-2 (3-12),true
2012.01,3,7239,M15w,Kyokushuho,1-2 (3-12),true,oshidashi,1215,M14e,Takanoyama,0-3 (6-9),false
2012.01,3,296,M12e,Yoshiazuma,1-2 (3-12),false,tsukihiza,6770,M13w,Tenkaiho,2-1 (8-7),true
2012.01,3,6770,M13w,Tenkaiho,2-1 (8-7),true,tsukihiza,296,M12e,Yoshiazuma,1-2 (3-12),false
2012.01,3,2842,M11w,Sadanofuji,2-1 (8-7),true,oshidashi,7115,M12w,Tosayutaka,0-3 (4-11),false
2012.01,3,7115,M12w,Tosayutaka,0-3 (4-11),false,oshidashi,2842,M11w,Sadanofuji,2-1 (8-7),true
2012.01,3,2851,M11e,Fujiazuma,2-1 (7-8),false,uwatenage,6642,M13e,Chiyonokuni,3-0 (9-5-1),true
2012.01,3,6642,M13e,Chiyonokuni,3-0 (9-5-1),true,uwatenage,2851,M11e,Fujiazuma,2-1 (7-8),false
2012.01,3,6497,M9w,Daido,0-3 (6-9),false,oshidashi,6572,M10w,Gagamaru,2-1 (12-3),true
2012.01,3,6572,M10w,Gagamaru,2-1 (12-3),true,oshidashi,6497,M9w,Daido,0-3 (6-9),false
2012.01,3,2818,M10e,Tokitenku,3-0 (11-4),true,oshidashi,6599,M9e,Tochinoshin,1-2 (10-5),false
2012.01,3,6599,M9e,Tochinoshin,1-2 (10-5),false,oshidashi,2818,M10e,Tokitenku,3-0 (11-4),true
2012.01,3,6473,M8w,Tochiozan,2-1 (11-4),true,yorikiri,11786,M7w,Aoiyama,0-3 (6-9),false
2012.01,3,11786,M7w,Aoiyama,0-3 (6-9),false,yorikiri,6473,M8w,Tochiozan,2-1 (11-4),true
2012.01,3,6614,M8e,Shohozan,3-0 (8-7),true,watashikomi,6771,M7e,Aran,1-2 (8-7),false
2012.01,3,6771,M7e,Aran,1-2 (8-7),false,watashikomi,6614,M8e,Shohozan,3-0 (8-7),true
2012.01,3,5967,M6e,Yoshikaze,1-2 (9-6),false,oshidashi,6467,M5w,Toyohibiki,3-0 (7-8),true
2012.01,3,6467,M5w,Toyohibiki,3-0 (7-8),true,oshidashi,5967,M6e,Yoshikaze,1-2 (9-6),false
2012.01,3,41,M6w,Kyokutenho,1-2 (9-6),false,yorikiri,11784,M5e,Myogiryu,1-2 (9-6),true
2012.01,3,11784,M5e,Myogiryu,1-2 (9-6),true,yorikiri,41,M6w,Kyokutenho,1-2 (9-6),false
2012.01,3,6480,M3w,Takayasu,2-1 (6-9),true,hikiotoshi,6767,M4w,Tochinowaka,1-2 (8-7),false
2012.01,3,6767,M4w,Tochinowaka,1-2 (8-7),false,hikiotoshi,6480,M3w,Takayasu,2-1 (6-9),true
2012.01,3,813,M3e,Kitataiki,0-3 (2-13),false,katasukashi,6018,M4e,Homasho,2-1 (7-8),true
2012.01,3,6018,M4e,Homasho,2-1 (7-8),true,katasukashi,813,M3e,Kitataiki,0-3 (2-13),false
2012.01,3,1219,S1e,Kakuryu,3-0 (10-5),true,tsukidashi,1227,S1w,Toyonoshima,1-2 (5-10),false
2012.01,3,1227,S1w,Toyonoshima,1-2 (5-10),false,tsukidashi,1219,S1e,Kakuryu,3-0 (10-5),true
2012.01,3,1226,O1w,Kotoshogiku,2-1 (8-7),true,yorikiri,6463,M2e,Okinoumi,0-3 (4-11),false
2012.01,3,6463,M2e,Okinoumi,0-3 (4-11),false,yorikiri,1226,O1w,Kotoshogiku,2-1 (8-7),true
2012.01,3,6432,O1e,Baruto,3-0 (14-1),true,kotenage,6468,M2w,Goeido,0-3 (6-9),false
2012.01,3,6468,M2w,Goeido,0-3 (6-9),false,kotenage,6432,O1e,Baruto,3-0 (14-1),true
2012.01,3,842,K1e,Miyabiyama,0-3 (3-12),false,oshidashi,1235,O3w,Kisenosato,3-0 (11-4),true
2012.01,3,1235,O3w,Kisenosato,3-0 (11-4),true,oshidashi,842,K1e,Miyabiyama,0-3 (3-12),false
2012.01,3,900,K1w,Wakakoyu,0-3 (5-10),false,yorikiri,1111,O2w,Harumafuji,3-0 (11-4),true
2012.01,3,1111,O2w,Harumafuji,3-0 (11-4),true,yorikiri,900,K1w,Wakakoyu,0-3 (5-10),false
2012.01,3,1284,M1e,Takekaze,1-2 (4-11),false,uwatenage,2830,O2e,Kotooshu,3-0 (10-5),true
2012.01,3,2830,O2e,Kotooshu,3-0 (10-5),true,uwatenage,1284,M1e,Takekaze,1-2 (4-11),false
2012.01,3,89,M1w,Aminishiki,0-3 (9-6),false,oshidashi,1123,Y1e,Hakuho,3-0 (12-3),true
2012.01,3,1123,Y1e,Hakuho,3-0 (12-3),true,oshidashi,89,M1w,Aminishiki,0-3 (9-6),false
2012.01,4,6552,J12e,Sotairyu,4-0 (10-5),true,hatakikomi,8904,J14e,Homarefuji,1-3 (6-9),false
2012.01,4,8904,J14e,Homarefuji,1-3 (6-9),false,hatakikomi,6552,J12e,Sotairyu,4-0 (10-5),true
2012.01,4,2835,J14w,Shironoryu,0-4 (5-10),false,kimedashi,7121,J12w,Tokushinho,2-2 (8-7),true
2012.01,4,7121,J12w,Tokushinho,2-2 (8-7),true,kimedashi,2835,J14w,Shironoryu,0-4 (5-10),false
2012.01,4,1241,J13e,Kitaharima,1-3 (8-7),false,hikiotoshi,6531,J10e,Asahisho,3-1 (9-6),true
2012.01,4,6531,J10e,Asahisho,3-1 (9-6),true,hikiotoshi,1241,J13e,Kitaharima,1-3 (8-7),false
