basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
1996.01,1,11,M11w,Aogiyama,1-0 (8-7),true,oshidashi,48,M11e,Oginohana,0-1 (8-7),false
1996.01,1,48,M11e,Oginohana,0-1 (8-7),false,oshidashi,11,M11w,Aogiyama,1-0 (8-7),true
1996.01,1,25,M9w,Hamanoshima,1-0 (6-9),true,oshidashi,1296,M10w,Kasugafuji,0-1 (6-9),false
1996.01,1,1296,M10w,Kasugafuji,0-1 (6-9),false,oshidashi,25,M9w,Hamanoshima,1-0 (6-9),true
1996.01,1,45,M8w,Daishoho,0-1 (7-8),false,tsukiotoshi,1294,M9e,Naminohana,1-0 (9-6),true
1996.01,1,1294,M9e,Naminohana,1-0 (9-6),true,tsukiotoshi,45,M8w,Daishoho,0-1 (7-8),false
1996.01,1,36,M7w,Asanosho,0-1 (6-9),false,yorikiri,1287,M8e,Konishiki,1-0 (7-8),true
1996.01,1,1287,M8e,Konishiki,1-0 (7-8),true,yorikiri,36,M7w,Asanosho,0-1 (6-9),false
1996.01,1,30,M6w,Kitakachidoki,1-0 (5-10),true,katasukashi,33,M7e,Terao,0-1 (6-9),false
1996.01,1,33,M7e,Terao,0-1 (6-9),false,katasukashi,30,M6w,Kitakachidoki,1-0 (5-10),true
1996.01,1,23,M6e,Tochinowaka,1-0 (6-9),true,uwatenage,1288,M5w,Kotobeppu,0-1 (4-11),false
1996.01,1,1288,M5w,Kotobeppu,0-1 (4-11),false,uwatenage,23,M6e,Tochinowaka,1-0 (6-9),true
1996.01,1,21,M4w,Asahiyutaka,0-1 (6-9),false,sukuinage,1286,M5e,Kenko,1-0 (8-7),true
1996.01,1,1286,M5e,Kenko,1-0 (8-7),true,sukuinage,21,M4w,Asahiyutaka,0-1 (6-9),false
1996.01,1,9,M4e,Akinoshima,1-0 (9-6),true,yoritaoshi,16,M3w,Minatofuji,0-1 (4-11),false
1996.01,1,16,M3w,Minatofuji,0-1 (4-11),false,yoritaoshi,9,M4e,Akinoshima,1-0 (9-6),true
1996.01,1,12,S1w,Kotonishiki,0-1 (9-6),false,hatakikomi,49,M3e,Misugisato,1-0 (6-9),true
1996.01,1,49,M3e,Misugisato,1-0 (6-9),true,hatakikomi,12,S1w,Kotonishiki,0-1 (9-6),false
1996.01,1,7,S1e,Kaio,1-0 (10-5),true,oshidashi,37,M2w,Kotoinazuma,0-1 (2-13),false
1996.01,1,37,M2w,Kotoinazuma,0-1 (2-13),false,oshidashi,7,S1e,Kaio,1-0 (10-5),true
1996.01,1,5,O2e,Takanonami,1-0 (14-1),true,yorikiri,14,M2e,Kotonowaka,0-1 (5-10),false
1996.01,1,14,M2e,Kotonowaka,0-1 (5-10),false,yorikiri,5,O2e,Takanonami,1-0 (14-1),true
1996.01,1,4,O1w,Musashimaru,1-0 (9-6),true,oshidashi,13,K1e,Tosanoumi,0-1 (8-7),false
1996.01,1,13,K1e,Tosanoumi,0-1 (8-7),false,oshidashi,4,O1w,Musashimaru,1-0 (9-6),true
1996.01,1,3,O1e,Wakanohana,0-1 (0-4-11),false,yoritaoshi,28,M1w,Mitoizumi,1-0 (3-12),true
1996.01,1,28,M1w,Mitoizumi,1-0 (3-12),true,yoritaoshi,3,O1e,Wakanohana,0-1 (0-4-11),false
1996.01,1,1,Y1w,Akebono,0-1 (0-3-12),false,tottari,18,M1e,Takatoriki,1-0 (12-3),true
1996.01,1,18,M1e,Takatoriki,1-0 (12-3),true,tottari,1,Y1w,Akebono,0-1 (0-3-12),false
1996.01,1,2,Y1e,Takanohana,1-0 (14-1),true,tottari,6,K1w,Musoyama,0-1 (10-5),false
1996.01,1,6,K1w,Musoyama,0-1 (10-5),false,tottari,2,Y1e,Takanohana,1-0 (14-1),true
1996.01,2,68,J13e,Gokenzan,1-1 (5-10),true,yorikiri,79,Ms1w,Kotofujimoto,1-1 (4-3),false
1996.01,2,79,Ms1w,Kotofujimoto,1-1 (4-3),false,yorikiri,68,J13e,Gokenzan,1-1 (5-10),true
1996.01,2,74,J11e,Kotokanyu,1-1 (8-7),true,uwatenage,1300,J11w,Daiki,0-2 (8-7),false
1996.01,2,1300,J11w,Daiki,0-2 (8-7),false,uwatenage,74,J11e,Kotokanyu,1-1 (8-7),true
1996.01,2,51,J10e,Daizen,2-0 (9-6),true,hatakikomi,177,J13w,Mutetsuyama,0-2 (8-7),false
1996.01,2,177,J13w,Mutetsuyama,0-2 (8-7),false,hatakikomi,51,J10e,Daizen,2-0 (9-6),true
1996.01,2,22,J10w,Gojoro,2-0 (9-6),true,oshidashi,63,J12w,Otsukasa,1-1 (4-11),false
1996.01,2,63,J12w,Otsukasa,1-1 (4-11),false,oshidashi,22,J10w,Gojoro,2-0 (9-6),true
1996.01,2,8,J12e,Chiyotaikai,2-0 (9-6),true,tsukitaoshi,35,J9w,Kyokushuzan,0-2 (8-7),false
1996.01,2,35,J9w,Kyokushuzan,0-2 (8-7),false,tsukitaoshi,8,J12e,Chiyotaikai,2-0 (9-6),true
1996.01,2,29,J7w,Kotoryu,1-1 (9-6),true,yoritaoshi,1289,J9e,Rikio,1-1 (10-5),false
1996.01,2,1289,J9e,Rikio,1-1 (10-5),false,yoritaoshi,29,J7w,Kotoryu,1-1 (9-6),true
1996.01,2,57,J8w,Yamato,1-1 (6-9),true,hikiotoshi,1299,J5e,Kiraiho,0-2 (7-8),false
1996.01,2,1299,J5e,Kiraiho,0-2 (7-8),false,hikiotoshi,57,J8w,Yamato,1-1 (6-9),true
1996.01,2,73,J8e,Kanechika,1-1 (9-6),false,yorikiri,1292,J4w,Kotogaume,2-0 (6-9),true
1996.01,2,1292,J4w,Kotogaume,2-0 (6-9),true,yorikiri,73,J8e,Kanechika,1-1 (9-6),false
1996.01,2,66,J7e,Wakahayato,2-0 (10-5),true,yorikiri,75,J3e,Daihisho,0-2 (7-8),false
1996.01,2,75,J3e,Daihisho,0-2 (7-8),false,yorikiri,66,J7e,Wakahayato,2-0 (10-5),true
1996.01,2,20,J3w,Shikishima,1-1 (8-7),false,yorikiri,1285,J6w,Asahisato,1-1 (8-7),true
1996.01,2,1285,J6w,Asahisato,1-1 (8-7),true,yorikiri,20,J3w,Shikishima,1-1 (8-7),false
1996.01,2,24,J2e,Ganyu,1-1 (9-6),true,uwatenage,1291,J6e,Sunahama,0-2 (8-7),false
1996.01,2,1291,J6e,Sunahama,0-2 (8-7),false,uwatenage,24,J2e,Ganyu,1-1 (9-6),true
1996.01,2,27,J2w,Wakanojo,1-1 (3-12),false,oshitaoshi,60,J5w,Toyonoumi,2-0 (6-9),true
1996.01,2,60,J5w,Toyonoumi,2-0 (6-9),true,oshitaoshi,27,J2w,Wakanojo,1-1 (3-12),false
1996.01,2,44,J1e,Kushimaumi,0-2 (7-8),false,oshidashi,87,J4e,Wakanoyama,1-1 (8-7),true
1996.01,2,87,J4e,Wakanoyama,1-1 (8-7),true,oshidashi,44,J1e,Kushimaumi,0-2 (7-8),false
1996.01,2,53,J1w,Tokitsunada,1-1 (7-8),false,uwatenage,1295,M15w,Kyokudozan,2-0 (9-6),true
1996.01,2,1295,M15w,Kyokudozan,2-0 (9-6),true,uwatenage,53,J1w,Tokitsunada,1-1 (7-8),false
1996.01,2,17,M16e,Tamakasuga,2-0 (10-5),true,tsukiotoshi,26,M14e,Higonoumi,1-1 (9-6),false
1996.01,2,26,M14e,Higonoumi,1-1 (9-6),false,tsukiotoshi,17,M16e,Tamakasuga,2-0 (10-5),true
1996.01,2,52,M14w,Tomonohana,1-1 (7-8),true,yorikiri,1301,M13e,Kirishima,1-1 (7-8),false
1996.01,2,1301,M13e,Kirishima,1-1 (7-8),false,yorikiri,52,M14w,Tomonohana,1-1 (7-8),true
1996.01,2,42,M15e,Mainoumi,1-1 (9-6),true,yoritaoshi,62,M13w,Daishi,0-2 (8-7),false
1996.01,2,62,M13w,Daishi,0-2 (8-7),false,yoritaoshi,42,M15e,Mainoumi,1-1 (9-6),true
1996.01,2,34,M12w,Asanowaka,0-2 (8-7),false,hatakikomi,1296,M10w,Kasugafuji,1-1 (6-9),true
1996.01,2,1296,M10w,Kasugafuji,1-1 (6-9),true,hatakikomi,34,M12w,Asanowaka,0-2 (8-7),false
1996.01,2,15,M12e,Oginishiki,2-0 (8-7),true,yorikiri,25,M9w,Hamanoshima,1-1 (6-9),false
1996.01,2,25,M9w,Hamanoshima,1-1 (6-9),false,yorikiri,15,M12e,Oginishiki,2-0 (8-7),true
1996.01,2,11,M11w,Aogiyama,2-0 (8-7),true,oshidashi,1287,M8e,Konishiki,1-1 (7-8),false
1996.01,2,1287,M8e,Konishiki,1-1 (7-8),false,oshidashi,11,M11w,Aogiyama,2-0 (8-7),true
1996.01,2,45,M8w,Daishoho,1-1 (7-8),true,uwatenage,48,M11e,Oginohana,0-2 (8-7),false
1996.01,2,48,M11e,Oginohana,0-2 (8-7),false,uwatenage,45,M8w,Daishoho,1-1 (7-8),true
1996.01,2,1288,M5w,Kotobeppu,0-2 (4-11),false,oshidashi,1294,M9e,Naminohana,2-0 (9-6),true
1996.01,2,1294,M9e,Naminohana,2-0 (9-6),true,oshidashi,1288,M5w,Kotobeppu,0-2 (4-11),false
1996.01,2,14,M2e,Kotonowaka,0-2 (5-10),false,tsukiotoshi,36,M7w,Asanosho,1-1 (6-9),true
1996.01,2,36,M7w,Asanosho,1-1 (6-9),true,tsukiotoshi,14,M2e,Kotonowaka,0-2 (5-10),false
1996.01,2,33,M7e,Terao,1-1 (6-9),true,hatakikomi,37,M2w,Kotoinazuma,0-2 (2-13),false
1996.01,2,37,M2w,Kotoinazuma,0-2 (2-13),false,hatakikomi,33,M7e,Terao,1-1 (6-9),true
1996.01,2,16,M3w,Minatofuji,0-2 (4-11),false,hikiotoshi,18,M1e,Takatoriki,2-0 (12-3),true
1996.01,2,18,M1e,Takatoriki,2-0 (12-3),true,hikiotoshi,16,M3w,Minatofuji,0-2 (4-11),false
1996.01,2,28,M1w,Mitoizumi,2-0 (3-12),true,yorikiri,49,M3e,Misugisato,1-1 (6-9),false
1996.01,2,49,M3e,Misugisato,1-1 (6-9),false,yorikiri,28,M1w,Mitoizumi,2-0 (3-12),true
1996.01,2,7,S1e,Kaio,2-0 (10-5),true,oshidashi,9,M4e,Akinoshima,1-1 (9-6),false
1996.01,2,9,M4e,Akinoshima,1-1 (9-6),false,oshidashi,7,S1e,Kaio,2-0 (10-5),true
1996.01,2,12,S1w,Kotonishiki,1-1 (9-6),true,yorikiri,1286,M5e,Kenko,1-1 (8-7),false
1996.01,2,1286,M5e,Kenko,1-1 (8-7),false,yorikiri,12,S1w,Kotonishiki,1-1 (9-6),true
1996.01,2,3,O1e,Wakanohana,0-2 (0-4-11),false,oshitaoshi,6,K1w,Musoyama,1-1 (10-5),true
1996.01,2,6,K1w,Musoyama,1-1 (10-5),true,oshitaoshi,3,O1e,Wakanohana,0-2 (0-4-11),false
1996.01,2,5,O2e,Takanonami,2-0 (14-1),true,yorikiri,23,M6e,Tochinowaka,1-1 (6-9),false
1996.01,2,23,M6e,Tochinowaka,1-1 (6-9),false,yorikiri,5,O2e,Takanonami,2-0 (14-1),true
1996.01,2,4,O1w,Musashimaru,1-1 (9-6),false,yoritaoshi,21,M4w,Asahiyutaka,1-1 (6-9),true
1996.01,2,21,M4w,Asahiyutaka,1-1 (6-9),true,yoritaoshi,4,O1w,Musashimaru,1-1 (9-6),false
1996.01,2,2,Y1e,Takanohana,2-0 (14-1),true,okuridashi,30,M6w,Kitakachidoki,1-1 (5-10),false
1996.01,2,30,M6w,Kitakachidoki,1-1 (5-10),false,okuridashi,2,Y1e,Takanohana,2-0 (14-1),true
1996.01,2,1,Y1w,Akebono,0-2 (0-3-12),false,oshidashi,13,K1e,Tosanoumi,1-1 (8-7),true
1996.01,2,13,K1e,Tosanoumi,1-1 (8-7),true,oshidashi,1,Y1w,Akebono,0-2 (0-3-12),false
1996.01,3,63,J12w,Otsukasa,2-1 (4-11),true,hikiotoshi,124,Ms2w,Saigo,1-1 (5-2),false
1996.01,3,124,Ms2w,Saigo,1-1 (5-2),false,hikiotoshi,63,J12w,Otsukasa,2-1 (4-11),true
1996.01,3,22,J10w,Gojoro,3-0 (9-6),true,oshitaoshi,177,J13w,Mutetsuyama,0-3 (8-7),false
1996.01,3,177,J13w,Mutetsuyama,0-3 (8-7),false,oshitaoshi,22,J10w,Gojoro,3-0 (9-6),true
1996.01,3,51,J10e,Daizen,3-0 (9-6),true,oshitaoshi,74,J11e,Kotokanyu,1-2 (8-7),false
1996.01,3,74,J11e,Kotokanyu,1-2 (8-7),false,oshitaoshi,51,J10e,Daizen,3-0 (9-6),true
1996.01,3,35,J9w,Kyokushuzan,1-2 (8-7),true,oshitaoshi,68,J13e,Gokenzan,1-2 (5-10),false
1996.01,3,68,J13e,Gokenzan,1-2 (5-10),false,oshitaoshi,35,J9w,Kyokushuzan,1-2 (8-7),true
1996.01,3,8,J12e,Chiyotaikai,2-1 (9-6),false,yorikiri,1289,J9e,Rikio,2-1 (10-5),true
1996.01,3,1289,J9e,Rikio,2-1 (10-5),true,yorikiri,8,J12e,Chiyotaikai,2-1 (9-6),false
1996.01,3,29,J7w,Kotoryu,2-1 (9-6),true,yorikiri,1300,J11w,Daiki,0-3 (8-7),false
1996.01,3,1300,J11w,Daiki,0-3 (8-7),false,yorikiri,29,J7w,Kotoryu,2-1 (9-6),true
1996.01,3,60,J5w,Toyonoumi,2-1 (6-9),false,shitatenage,73,J8e,Kanechika,2-1 (9-6),true
1996.01,3,73,J8e,Kanechika,2-1 (9-6),true,shitatenage,60,J5w,Toyonoumi,2-1 (6-9),false
1996.01,3,57,J8w,Yamato,1-2 (6-9),false,yorikiri,87,J4e,Wakanoyama,2-1 (8-7),true
1996.01,3,87,J4e,Wakanoyama,2-1 (8-7),true,yorikiri,57,J8w,Yamato,1-2 (6-9),false
1996.01,3,20,J3w,Shikishima,2-1 (8-7),true,yorikiri,66,J7e,Wakahayato,2-1 (10-5),false
1996.01,3,66,J7e,Wakahayato,2-1 (10-5),false,yorikiri,20,J3w,Shikishima,2-1 (8-7),true
1996.01,3,75,J3e,Daihisho,1-2 (7-8),true,yorikiri,1285,J6w,Asahisato,1-2 (8-7),false
1996.01,3,1285,J6w,Asahisato,1-2 (8-7),false,yorikiri,75,J3e,Daihisho,1-2 (7-8),true
1996.01,3,27,J2w,Wakanojo,1-2 (3-12),false,yoritaoshi,1291,J6e,Sunahama,1-2 (8-7),true
1996.01,3,1291,J6e,Sunahama,1-2 (8-7),true,yoritaoshi,27,J2w,Wakanojo,1-2 (3-12),false
1996.01,3,53,J1w,Tokitsunada,2-1 (7-8),true,uwatedashinage,1292,J4w,Kotogaume,2-1 (6-9),false
1996.01,3,1292,J4w,Kotogaume,2-1 (6-9),false,uwatedashinage,53,J1w,Tokitsunada,2-1 (7-8),true
1996.01,3,44,J1e,Kushimaumi,1-2 (7-8),true,kimedashi,1299,J5e,Kiraiho,0-3 (7-8),false
1996.01,3,1299,J5e,Kiraiho,0-3 (7-8),false,kimedashi,44,J1e,Kushimaumi,1-2 (7-8),true
1996.01,3,24,J2e,Ganyu,2-1 (9-6),true,yorikiri,42,M15e,Mainoumi,1-2 (9-6),false
1996.01,3,42,M15e,Mainoumi,1-2 (9-6),false,yorikiri,24,J2e,Ganyu,2-1 (9-6),true
1996.01,3,17,M16e,Tamakasuga,3-0 (10-5),true,oshidashi,1301,M13e,Kirishima,1-2 (7-8),false
1996.01,3,1301,M13e,Kirishima,1-2 (7-8),false,oshidashi,17,M16e,Tamakasuga,3-0 (10-5),true
1996.01,3,34,M12w,Asanowaka,1-2 (8-7),true,oshidashi,52,M14w,Tomonohana,1-2 (7-8),false
1996.01,3,52,M14w,Tomonohana,1-2 (7-8),false,oshidashi,34,M12w,Asanowaka,1-2 (8-7),true
1996.01,3,62,M13w,Daishi,1-2 (8-7),true,oshidashi,1296,M10w,Kasugafuji,1-2 (6-9),false
1996.01,3,1296,M10w,Kasugafuji,1-2 (6-9),false,oshidashi,62,M13w,Daishi,1-2 (8-7),true
1996.01,3,25,M9w,Hamanoshima,1-2 (6-9),false,kirikaeshi,1295,M15w,Kyokudozan,3-0 (9-6),true
1996.01,3,1295,M15w,Kyokudozan,3-0 (9-6),true,kirikaeshi,25,M9w,Hamanoshima,1-2 (6-9),false
1996.01,3,26,M14e,Higonoumi,2-1 (9-6),true,sotogake,1294,M9e,Naminohana,2-1 (9-6),false
1996.01,3,1294,M9e,Naminohana,2-1 (9-6),false,sotogake,26,M14e,Higonoumi,2-1 (9-6),true
1996.01,3,15,M12e,Oginishiki,2-1 (8-7),false,oshitaoshi,1287,M8e,Konishiki,2-1 (7-8),true
1996.01,3,1287,M8e,Konishiki,2-1 (7-8),true,oshitaoshi,15,M12e,Oginishiki,2-1 (8-7),false
1996.01,3,33,M7e,Terao,2-1 (6-9),true,okuridashi,48,M11e,Oginohana,0-3 (8-7),false
1996.01,3,48,M11e,Oginohana,0-3 (8-7),false,okuridashi,33,M7e,Terao,2-1 (6-9),true
1996.01,3,11,M11w,Aogiyama,3-0 (8-7),true,oshidashi,23,M6e,Tochinowaka,1-2 (6-9),false
1996.01,3,23,M6e,Tochinowaka,1-2 (6-9),false,oshidashi,11,M11w,Aogiyama,3-0 (8-7),true
1996.01,3,45,M8w,Daishoho,1-2 (7-8),false,tsuridashi,1288,M5w,Kotobeppu,1-2 (4-11),true
1996.01,3,1288,M5w,Kotobeppu,1-2 (4-11),true,tsuridashi,45,M8w,Daishoho,1-2 (7-8),false
1996.01,3,30,M6w,Kitakachidoki,2-1 (5-10),true,sukuinage,49,M3e,Misugisato,1-2 (6-9),false
1996.01,3,49,M3e,Misugisato,1-2 (6-9),false,sukuinage,30,M6w,Kitakachidoki,2-1 (5-10),true
1996.01,3,36,M7w,Asanosho,2-1 (6-9),true,okuridashi,37,M2w,Kotoinazuma,0-3 (2-13),false
1996.01,3,37,M2w,Kotoinazuma,0-3 (2-13),false,okuridashi,36,M7w,Asanosho,2-1 (6-9),true
1996.01,3,18,M1e,Takatoriki,3-0 (12-3),true,oshidashi,28,M1w,Mitoizumi,2-1 (3-12),false
1996.01,3,28,M1w,Mitoizumi,2-1 (3-12),false,oshidashi,18,M1e,Takatoriki,3-0 (12-3),true
1996.01,3,12,S1w,Kotonishiki,1-2 (9-6),false,okuridashi,21,M4w,Asahiyutaka,2-1 (6-9),true
1996.01,3,21,M4w,Asahiyutaka,2-1 (6-9),true,okuridashi,12,S1w,Kotonishiki,1-2 (9-6),false
1996.01,3,6,K1w,Musoyama,1-2 (10-5),false,katasukashi,7,S1e,Kaio,3-0 (10-5),true
1996.01,3,7,S1e,Kaio,3-0 (10-5),true,katasukashi,6,K1w,Musoyama,1-2 (10-5),false
1996.01,3,4,O1w,Musashimaru,2-1 (9-6),true,okuritaoshi,16,M3w,Minatofuji,0-3 (4-11),false
1996.01,3,16,M3w,Minatofuji,0-3 (4-11),false,okuritaoshi,4,O1w,Musashimaru,2-1 (9-6),true
1996.01,3,3,O1e,Wakanohana,0-3 (0-4-11),false,yorikiri,1286,M5e,Kenko,2-1 (8-7),true
1996.01,3,1286,M5e,Kenko,2-1 (8-7),true,yorikiri,3,O1e,Wakanohana,0-3 (0-4-11),false
1996.01,3,5,O2e,Takanonami,3-0 (14-1),true,yorikiri,13,K1e,Tosanoumi,1-2 (8-7),false
1996.01,3,13,K1e,Tosanoumi,1-2 (8-7),false,yorikiri,5,O2e,Takanonami,3-0 (14-1),true
1996.01,3,1,Y1w,Akebono,0-3 (0-3-12),false,fusen,9,M4e,Akinoshima,2-1 (9-6),true
1996.01,3,9,M4e,Akinoshima,2-1 (9-6),true,fusen,1,Y1w,Akebono,0-3 (0-3-12),false
1996.01,3,2,Y1e,Takanohana,3-0 (14-1),true,yorikiri,14,M2e,Kotonowaka,0-3 (5-10),false
1996.01,3,14,M2e,Kotonowaka,0-3 (5-10),false,yorikiri,2,Y1e,Takanohana,3-0 (14-1),true
1996.01,4,74,J11e,Kotokanyu,1-3 (8-7),false,oshidashi,177,J13w,Mutetsuyama,1-3 (8-7),true
1996.01,4,177,J13w,Mutetsuyama,1-3 (8-7),true,oshidashi,74,J11e,Kotokanyu,1-3 (8-7),false
1996.01,4,8,J12e,Chiyotaikai,2-2 (9-6),false,yorikiri,51,J10e,Daizen,4-0 (9-6),true
1996.01,4,51,J10e,Daizen,4-0 (9-6),true,yorikiri,8,J12e,Chiyotaikai,2-2 (9-6),false
1996.01,4,68,J13e,Gokenzan,2-2 (5-10),true,yorikiri,1289,J9e,Rikio,2-2 (10-5),false
1996.01,4,1289,J9e,Rikio,2-2 (10-5),false,yorikiri,68,J13e,Gokenzan,2-2 (5-10),true
1996.01,4,57,J8w,Yamato,1-3 (6-9),false,hikiotoshi,63,J12w,Otsukasa,3-1 (4-11),true
1996.01,4,63,J12w,Otsukasa,3-1 (4-11),true,hikiotoshi,57,J8w,Yamato,1-3 (6-9),false
1996.01,4,1291,J6e,Sunahama,1-3 (8-7),false,shitatenage,1300,J11w,Daiki,1-3 (8-7),true
1996.01,4,1300,J11w,Daiki,1-3 (8-7),true,shitatenage,1291,J6e,Sunahama,1-3 (8-7),false
1996.01,4,35,J9w,Kyokushuzan,2-2 (8-7),true,okuridashi,1299,J5e,Kiraiho,0-4 (7-8),false
1996.01,4,1299,J5e,Kiraiho,0-4 (7-8),false,okuridashi,35,J9w,Kyokushuzan,2-2 (8-7),true
1996.01,4,22,J10w,Gojoro,3-1 (9-6),false,yorikiri,60,J5w,Toyonoumi,3-1 (6-9),true
1996.01,4,60,J5w,Toyonoumi,3-1 (6-9),true,yorikiri,22,J10w,Gojoro,3-1 (9-6),false
1996.01,4,66,J7e,Wakahayato,3-1 (10-5),true,uwatenage,1292,J4w,Kotogaume,2-2 (6-9),false
1996.01,4,1292,J4w,Kotogaume,2-2 (6-9),false,uwatenage,66,J7e,Wakahayato,3-1 (10-5),true
1996.01,4,20,J3w,Shikishima,2-2 (8-7),false,yorikiri,73,J8e,Kanechika,3-1 (9-6),true
1996.01,4,73,J8e,Kanechika,3-1 (9-6),true,yorikiri,20,J3w,Shikishima,2-2 (8-7),false
1996.01,4,24,J2e,Ganyu,2-2 (9-6),false,yorikiri,29,J7w,Kotoryu,3-1 (9-6),true
1996.01,4,29,J7w,Kotoryu,3-1 (9-6),true,yorikiri,24,J2e,Ganyu,2-2 (9-6),false
1996.01,4,27,J2w,Wakanojo,1-3 (3-12),false,sukuinage,1285,J6w,Asahisato,2-2 (8-7),true
1996.01,4,1285,J6w,Asahisato,2-2 (8-7),true,sukuinage,27,J2w,Wakanojo,1-3 (3-12),false
1996.01,4,44,J1e,Kushimaumi,1-3 (7-8),false,yorikiri,75,J3e,Daihisho,2-2 (7-8),true
1996.01,4,75,J3e,Daihisho,2-2 (7-8),true,yorikiri,44,J1e,Kushimaumi,1-3 (7-8),false
1996.01,4,53,J1w,Tokitsunada,3-1 (7-8),true,yorikiri,87,J4e,Wakanoyama,2-2 (8-7),false
