basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
1985.01,1,1369,M8w,Toryu,0-1 (8-7),false,tsukiotoshi,4099,M9e,Kirinji,1-0 (9-6),true
1985.01,1,4099,M9e,Kirinji,1-0 (9-6),true,tsukiotoshi,1369,M8w,Toryu,0-1 (8-7),false
1985.01,1,1332,M8e,Sakahoko,1-0 (8-7),true,yorikiri,4107,M7w,Kaiki,0-1 (7-8),false
1985.01,1,4107,M7w,Kaiki,0-1 (7-8),false,yorikiri,1332,M8e,Sakahoko,1-0 (8-7),true
1985.01,1,1348,M6w,Jingaku,1-0 (8-7),true,yorikiri,1378,M7e,Hoo,0-1 (8-7),false
1985.01,1,1378,M7e,Hoo,0-1 (8-7),false,yorikiri,1348,M6w,Jingaku,1-0 (8-7),true
1985.01,1,1301,M5w,Kirishima,1-0 (5-10),true,tsuridashi,1374,M6e,Kurama,0-1 (8-7),false
1985.01,1,1374,M6e,Kurama,0-1 (8-7),false,tsuridashi,1301,M5w,Kirishima,1-0 (5-10),true
1985.01,1,1347,M4w,Itai,1-0 (6-9),true,oshidashi,1353,M5e,Daijuyama,0-1 (6-9),false
1985.01,1,1353,M5e,Daijuyama,0-1 (6-9),false,oshidashi,1347,M4w,Itai,1-0 (6-9),true
1985.01,1,1359,M4e,Koboyama,1-0 (5-10),true,yorikiri,1361,M3w,Daitetsu,0-1 (4-11),false
1985.01,1,1361,M3w,Daitetsu,0-1 (4-11),false,yorikiri,1359,M4e,Koboyama,1-0 (5-10),true
1985.01,1,4102,M3e,Aobajo,1-0 (6-9),true,yorikiri,4126,M2w,Sadanoumi,0-1 (3-12),false
1985.01,1,4126,M2w,Sadanoumi,0-1 (3-12),false,yorikiri,4102,M3e,Aobajo,1-0 (6-9),true
1985.01,1,1338,M2e,Ozutsu,0-1 (5-10),false,tsukiotoshi,1363,O2wHD,Hokutenyu,1-0 (11-4),true
1985.01,1,1363,O2wHD,Hokutenyu,1-0 (11-4),true,tsukiotoshi,1338,M2e,Ozutsu,0-1 (5-10),false
1985.01,1,1352,M1e,Tagaryu,0-1 (5-10),false,yorikiri,4112,O2eHD,Kotokaze,1-0 (8-7),true
1985.01,1,4112,O2eHD,Kotokaze,1-0 (8-7),true,yorikiri,1352,M1e,Tagaryu,0-1 (5-10),false
1985.01,1,1350,S1e,Onokuni,0-1 (9-6),false,yorikiri,1379,O1w,Asashio,1-0 (9-6),true
1985.01,1,1379,O1w,Asashio,1-0 (9-6),true,yorikiri,1350,S1e,Onokuni,0-1 (9-6),false
1985.01,1,1287,M1w,Konishiki,1-0 (6-9),true,tsukiotoshi,4127,O1e,Wakashimazu,0-1 (9-6),false
1985.01,1,4127,O1e,Wakashimazu,0-1 (9-6),false,tsukiotoshi,1287,M1w,Konishiki,1-0 (6-9),true
1985.01,1,1339,S1w,Hoshi,1-0 (10-5),true,oshitaoshi,4104,Y2eHD,Takanosato,0-1 (1-3-11),false
1985.01,1,4104,Y2eHD,Takanosato,0-1 (1-3-11),false,oshitaoshi,1339,S1w,Hoshi,1-0 (10-5),true
1985.01,1,1342,K1e,Asahifuji,1-0 (7-8),true,yorikiri,4080,Y1w,Kitanoumi,0-1 (0-3),false
1985.01,1,4080,Y1w,Kitanoumi,0-1 (0-3),false,yorikiri,1342,K1e,Asahifuji,1-0 (7-8),true
1985.01,1,1354,Y1e,Chiyonofuji,1-0 (15-0),true,sukuinage,4136,K1w,Kitao,0-1 (10-5),false
1985.01,1,4136,K1w,Kitao,0-1 (10-5),false,sukuinage,1354,Y1e,Chiyonofuji,1-0 (15-0),true
1985.01,2,1345,J12e,Tamaryu,2-0 (9-6),true,amiuchi,4330,J13w,Wakatsukuba,1-1 (5-10),false
1985.01,2,4330,J13w,Wakatsukuba,1-1 (5-10),false,amiuchi,1345,J12e,Tamaryu,2-0 (9-6),true
1985.01,2,4091,J7e,Washuyama,2-0 (6-9),true,yorikiri,4118,J13e,Amanoyama,0-2 (5-10),false
1985.01,2,4118,J13e,Amanoyama,0-2 (5-10),false,yorikiri,4091,J7e,Washuyama,2-0 (6-9),true
1985.01,2,4124,J6w,Shishiho,0-2 (8-7),false,uwatenage,4139,J12w,Koryu,1-1 (7-8),true
1985.01,2,4139,J12w,Koryu,1-1 (7-8),true,uwatenage,4124,J6w,Shishiho,0-2 (8-7),false
1985.01,2,4117,J11e,Misugiiso,1-1 (8-7),true,yorikiri,4128,J5e,Kotochitose,1-1 (6-9),false
1985.01,2,4128,J5e,Kotochitose,1-1 (6-9),false,yorikiri,4117,J11e,Misugiiso,1-1 (8-7),true
1985.01,2,1333,J5w,Sasshunada,1-1 (9-6),false,oshidashi,1367,J11w,Fujihikari,2-0 (7-8),true
1985.01,2,1367,J11w,Fujihikari,2-0 (7-8),true,oshidashi,1333,J5w,Sasshunada,1-1 (9-6),false
1985.01,2,1417,J10w,Ichinowatari,1-1 (8-7),true,hikiotoshi,4138,J4e,Tochimatoi,1-1 (9-6),false
1985.01,2,4138,J4e,Tochimatoi,1-1 (9-6),false,hikiotoshi,1417,J10w,Ichinowatari,1-1 (8-7),true
1985.01,2,1337,J4w,Tochitsukasa,1-1 (8-7),true,hatakikomi,4311,J10e,Hakuryu,1-1 (8-7),false
1985.01,2,4311,J10e,Hakuryu,1-1 (8-7),false,hatakikomi,1337,J4w,Tochitsukasa,1-1 (8-7),true
1985.01,2,1292,J3e,Kotogaume,1-1 (11-4),true,oshidashi,4140,J9e,Chikubayama,0-2 (4-5-6),false
1985.01,2,4140,J9e,Chikubayama,0-2 (4-5-6),false,oshidashi,1292,J3e,Kotogaume,1-1 (11-4),true
1985.01,2,4078,J3w,Oshio,0-2 (5-10),false,oshidashi,4133,J8w,Takarakuni,2-0 (7-8),true
1985.01,2,4133,J8w,Takarakuni,2-0 (7-8),true,oshidashi,4078,J3w,Oshio,0-2 (5-10),false
1985.01,2,1385,J2e,Tochiakagi,0-2 (5-10),false,uwatenage,4134,J8e,Oyutaka,1-1 (6-9),true
1985.01,2,4134,J8e,Oyutaka,1-1 (6-9),true,uwatenage,1385,J2e,Tochiakagi,0-2 (5-10),false
1985.01,2,33,J7w,Terao,2-0 (12-3),true,tsukidashi,1372,J2w,Maenoshin,1-1 (6-9),false
1985.01,2,1372,J2w,Maenoshin,1-1 (6-9),false,tsukidashi,33,J7w,Terao,2-0 (12-3),true
1985.01,2,1334,J6e,Wakasegawa,0-2 (7-8),false,oshidashi,1376,J1e,Hananoumi,1-1 (9-6),true
1985.01,2,1376,J1e,Hananoumi,1-1 (9-6),true,oshidashi,1334,J6e,Wakasegawa,0-2 (7-8),false
1985.01,2,1380,M13e,Hidanohana,1-1 (8-7),false,yorikiri,4137,J1w,Hattori,2-0 (9-6),true
1985.01,2,4137,J1w,Hattori,2-0 (9-6),true,yorikiri,1380,M13e,Hidanohana,1-1 (8-7),false
1985.01,2,1302,M11e,Takamisugi,1-1 (8-7),false,yorikiri,1332,M8e,Sakahoko,2-0 (8-7),true
1985.01,2,1332,M8e,Sakahoko,2-0 (8-7),true,yorikiri,1302,M11e,Takamisugi,1-1 (8-7),false
1985.01,2,1369,M8w,Toryu,1-1 (8-7),true,yorikiri,4100,M13w,Tochihikari,1-1 (2-13),false
1985.01,2,4100,M13w,Tochihikari,1-1 (2-13),false,yorikiri,1369,M8w,Toryu,1-1 (8-7),true
1985.01,2,1378,M7e,Hoo,1-1 (8-7),true,uwatenage,4094,M12w,Onishiki,1-1 (8-7),false
1985.01,2,4094,M12w,Onishiki,1-1 (8-7),false,uwatenage,1378,M7e,Hoo,1-1 (8-7),true
1985.01,2,28,M10e,Mitoizumi,1-1 (11-4),true,yorikiri,4107,M7w,Kaiki,0-2 (7-8),false
1985.01,2,4107,M7w,Kaiki,0-2 (7-8),false,yorikiri,28,M10e,Mitoizumi,1-1 (11-4),true
1985.01,2,1374,M6e,Kurama,1-1 (8-7),true,uwatenage,1375,M10w,Masudayama,0-2 (8-7),false
1985.01,2,1375,M10w,Masudayama,0-2 (8-7),false,uwatenage,1374,M6e,Kurama,1-1 (8-7),true
1985.01,2,1348,M6w,Jingaku,1-1 (8-7),false,kekaeshi,4131,M12e,Tochitsurugi,1-1 (9-6),true
1985.01,2,4131,M12e,Tochitsurugi,1-1 (9-6),true,kekaeshi,1348,M6w,Jingaku,1-1 (8-7),false
1985.01,2,1353,M5e,Daijuyama,0-2 (6-9),false,okuridashi,4130,M11w,Hachiya,1-1 (5-10),true
1985.01,2,4130,M11w,Hachiya,1-1 (5-10),true,okuridashi,1353,M5e,Daijuyama,0-2 (6-9),false
1985.01,2,1359,M4e,Koboyama,1-1 (5-10),false,yorikiri,4116,M9w,Dewanohana,2-0 (11-4),true
1985.01,2,4116,M9w,Dewanohana,2-0 (11-4),true,yorikiri,1359,M4e,Koboyama,1-1 (5-10),false
1985.01,2,1347,M4w,Itai,1-1 (6-9),false,hikiotoshi,4099,M9e,Kirinji,2-0 (9-6),true
1985.01,2,4099,M9e,Kirinji,2-0 (9-6),true,hikiotoshi,1347,M4w,Itai,1-1 (6-9),false
1985.01,2,1287,M1w,Konishiki,1-1 (6-9),false,sukuinage,1301,M5w,Kirishima,2-0 (5-10),true
1985.01,2,1301,M5w,Kirishima,2-0 (5-10),true,sukuinage,1287,M1w,Konishiki,1-1 (6-9),false
1985.01,2,1338,M2e,Ozutsu,0-2 (5-10),false,yorikiri,1350,S1e,Onokuni,1-1 (9-6),true
1985.01,2,1350,S1e,Onokuni,1-1 (9-6),true,yorikiri,1338,M2e,Ozutsu,0-2 (5-10),false
1985.01,2,1342,K1e,Asahifuji,2-0 (7-8),true,oshidashi,4112,O2eHD,Kotokaze,1-1 (8-7),false
1985.01,2,4112,O2eHD,Kotokaze,1-1 (8-7),false,oshidashi,1342,K1e,Asahifuji,2-0 (7-8),true
1985.01,2,1363,O2wHD,Hokutenyu,2-0 (11-4),true,uwatenage,4126,M2w,Sadanoumi,0-2 (3-12),false
1985.01,2,4126,M2w,Sadanoumi,0-2 (3-12),false,uwatenage,1363,O2wHD,Hokutenyu,2-0 (11-4),true
1985.01,2,1339,S1w,Hoshi,2-0 (10-5),true,oshidashi,4127,O1e,Wakashimazu,0-2 (9-6),false
1985.01,2,4127,O1e,Wakashimazu,0-2 (9-6),false,oshidashi,1339,S1w,Hoshi,2-0 (10-5),true
1985.01,2,1379,O1w,Asashio,2-0 (9-6),true,yorikiri,4136,K1w,Kitao,0-2 (10-5),false
1985.01,2,4136,K1w,Kitao,0-2 (10-5),false,yorikiri,1379,O1w,Asashio,2-0 (9-6),true
1985.01,2,1361,M3w,Daitetsu,0-2 (4-11),false,yorikiri,4104,Y2eHD,Takanosato,1-1 (1-3-11),true
1985.01,2,4104,Y2eHD,Takanosato,1-1 (1-3-11),true,yorikiri,1361,M3w,Daitetsu,0-2 (4-11),false
1985.01,2,1354,Y1e,Chiyonofuji,2-0 (15-0),true,tsukiotoshi,4102,M3e,Aobajo,1-1 (6-9),false
1985.01,2,4102,M3e,Aobajo,1-1 (6-9),false,tsukiotoshi,1354,Y1e,Chiyonofuji,2-0 (15-0),true
1985.01,2,1352,M1e,Tagaryu,1-1 (5-10),true,oshidashi,4080,Y1w,Kitanoumi,0-2 (0-3),false
1985.01,2,4080,Y1w,Kitanoumi,0-2 (0-3),false,oshidashi,1352,M1e,Tagaryu,1-1 (5-10),true
1985.01,3,4139,J12w,Koryu,2-1 (7-8),true,tsukiotoshi,4330,J13w,Wakatsukuba,1-2 (5-10),false
1985.01,3,4330,J13w,Wakatsukuba,1-2 (5-10),false,tsukiotoshi,4139,J12w,Koryu,2-1 (7-8),true
1985.01,3,1417,J10w,Ichinowatari,1-2 (8-7),false,yorikiri,4124,J6w,Shishiho,1-2 (8-7),true
1985.01,3,4124,J6w,Shishiho,1-2 (8-7),true,yorikiri,1417,J10w,Ichinowatari,1-2 (8-7),false
1985.01,3,1334,J6e,Wakasegawa,1-2 (7-8),true,yorikiri,4118,J13e,Amanoyama,0-3 (5-10),false
1985.01,3,4118,J13e,Amanoyama,0-3 (5-10),false,yorikiri,1334,J6e,Wakasegawa,1-2 (7-8),true
1985.01,3,1333,J5w,Sasshunada,1-2 (9-6),false,kekaeshi,1345,J12e,Tamaryu,3-0 (9-6),true
1985.01,3,1345,J12e,Tamaryu,3-0 (9-6),true,kekaeshi,1333,J5w,Sasshunada,1-2 (9-6),false
1985.01,3,4128,J5e,Kotochitose,1-2 (6-9),false,oshidashi,4133,J8w,Takarakuni,3-0 (7-8),true
1985.01,3,4133,J8w,Takarakuni,3-0 (7-8),true,oshidashi,4128,J5e,Kotochitose,1-2 (6-9),false
1985.01,3,1337,J4w,Tochitsukasa,1-2 (8-7),false,yorikiri,4117,J11e,Misugiiso,2-1 (8-7),true
1985.01,3,4117,J11e,Misugiiso,2-1 (8-7),true,yorikiri,1337,J4w,Tochitsukasa,1-2 (8-7),false
1985.01,3,1367,J11w,Fujihikari,2-1 (7-8),false,hikiotoshi,4138,J4e,Tochimatoi,2-1 (9-6),true
1985.01,3,4138,J4e,Tochimatoi,2-1 (9-6),true,hikiotoshi,1367,J11w,Fujihikari,2-1 (7-8),false
1985.01,3,4078,J3w,Oshio,0-3 (5-10),false,oshidashi,4311,J10e,Hakuryu,2-1 (8-7),true
1985.01,3,4311,J10e,Hakuryu,2-1 (8-7),true,oshidashi,4078,J3w,Oshio,0-3 (5-10),false
1985.01,3,1292,J3e,Kotogaume,2-1 (11-4),true,oshidashi,4134,J8e,Oyutaka,1-2 (6-9),false
1985.01,3,4134,J8e,Oyutaka,1-2 (6-9),false,oshidashi,1292,J3e,Kotogaume,2-1 (11-4),true
1985.01,3,1385,J2e,Tochiakagi,1-2 (5-10),true,watashikomi,4140,J9e,Chikubayama,0-3 (4-5-6),false
1985.01,3,4140,J9e,Chikubayama,0-3 (4-5-6),false,watashikomi,1385,J2e,Tochiakagi,1-2 (5-10),true
1985.01,3,33,J7w,Terao,3-0 (12-3),true,tsukiotoshi,4137,J1w,Hattori,2-1 (9-6),false
1985.01,3,4137,J1w,Hattori,2-1 (9-6),false,tsukiotoshi,33,J7w,Terao,3-0 (12-3),true
1985.01,3,1376,J1e,Hananoumi,2-1 (9-6),true,katasukashi,4091,J7e,Washuyama,2-1 (6-9),false
1985.01,3,4091,J7e,Washuyama,2-1 (6-9),false,katasukashi,1376,J1e,Hananoumi,2-1 (9-6),true
1985.01,3,1372,J2w,Maenoshin,1-2 (6-9),false,yorikiri,4094,M12w,Onishiki,2-1 (8-7),true
1985.01,3,4094,M12w,Onishiki,2-1 (8-7),true,yorikiri,1372,J2w,Maenoshin,1-2 (6-9),false
1985.01,3,1380,M13e,Hidanohana,2-1 (8-7),true,yorikiri,4099,M9e,Kirinji,2-1 (9-6),false
1985.01,3,4099,M9e,Kirinji,2-1 (9-6),false,yorikiri,1380,M13e,Hidanohana,2-1 (8-7),true
1985.01,3,1302,M11e,Takamisugi,2-1 (8-7),true,oshidashi,1369,M8w,Toryu,1-2 (8-7),false
1985.01,3,1369,M8w,Toryu,1-2 (8-7),false,oshidashi,1302,M11e,Takamisugi,2-1 (8-7),true
1985.01,3,4100,M13w,Tochihikari,1-2 (2-13),false,yorikiri,4107,M7w,Kaiki,1-2 (7-8),true
1985.01,3,4107,M7w,Kaiki,1-2 (7-8),true,yorikiri,4100,M13w,Tochihikari,1-2 (2-13),false
1985.01,3,1375,M10w,Masudayama,0-3 (8-7),false,yorikiri,1378,M7e,Hoo,2-1 (8-7),true
1985.01,3,1378,M7e,Hoo,2-1 (8-7),true,yorikiri,1375,M10w,Masudayama,0-3 (8-7),false
1985.01,3,1348,M6w,Jingaku,2-1 (8-7),true,tsukidashi,4130,M11w,Hachiya,1-2 (5-10),false
1985.01,3,4130,M11w,Hachiya,1-2 (5-10),false,tsukidashi,1348,M6w,Jingaku,2-1 (8-7),true
1985.01,3,1301,M5w,Kirishima,2-1 (5-10),false,tsukiotoshi,4131,M12e,Tochitsurugi,2-1 (9-6),true
1985.01,3,4131,M12e,Tochitsurugi,2-1 (9-6),true,tsukiotoshi,1301,M5w,Kirishima,2-1 (5-10),false
1985.01,3,28,M10e,Mitoizumi,2-1 (11-4),true,yoritaoshi,1353,M5e,Daijuyama,0-3 (6-9),false
1985.01,3,1353,M5e,Daijuyama,0-3 (6-9),false,yoritaoshi,28,M10e,Mitoizumi,2-1 (11-4),true
1985.01,3,1347,M4w,Itai,1-2 (6-9),false,yorikiri,4116,M9w,Dewanohana,3-0 (11-4),true
1985.01,3,4116,M9w,Dewanohana,3-0 (11-4),true,yorikiri,1347,M4w,Itai,1-2 (6-9),false
1985.01,3,1332,M8e,Sakahoko,3-0 (8-7),true,tsuridashi,1359,M4e,Koboyama,1-2 (5-10),false
1985.01,3,1359,M4e,Koboyama,1-2 (5-10),false,tsuridashi,1332,M8e,Sakahoko,3-0 (8-7),true
1985.01,3,1352,M1e,Tagaryu,1-2 (5-10),false,kotenage,1374,M6e,Kurama,2-1 (8-7),true
1985.01,3,1374,M6e,Kurama,2-1 (8-7),true,kotenage,1352,M1e,Tagaryu,1-2 (5-10),false
1985.01,3,1287,M1w,Konishiki,2-1 (6-9),true,yoritaoshi,1350,S1e,Onokuni,1-2 (9-6),false
1985.01,3,1350,S1e,Onokuni,1-2 (9-6),false,yoritaoshi,1287,M1w,Konishiki,2-1 (6-9),true
1985.01,3,1342,K1e,Asahifuji,2-1 (7-8),false,oshidashi,1363,O2wHD,Hokutenyu,3-0 (11-4),true
1985.01,3,1363,O2wHD,Hokutenyu,3-0 (11-4),true,oshidashi,1342,K1e,Asahifuji,2-1 (7-8),false
1985.01,3,1339,S1w,Hoshi,2-1 (10-5),false,yorikiri,4112,O2eHD,Kotokaze,2-1 (8-7),true
1985.01,3,4112,O2eHD,Kotokaze,2-1 (8-7),true,yorikiri,1339,S1w,Hoshi,2-1 (10-5),false
1985.01,3,1338,M2e,Ozutsu,0-3 (5-10),false,oshitaoshi,1379,O1w,Asashio,3-0 (9-6),true
1985.01,3,1379,O1w,Asashio,3-0 (9-6),true,oshitaoshi,1338,M2e,Ozutsu,0-3 (5-10),false
1985.01,3,4126,M2w,Sadanoumi,0-3 (3-12),false,sukuinage,4127,O1e,Wakashimazu,1-2 (9-6),true
1985.01,3,4127,O1e,Wakashimazu,1-2 (9-6),true,sukuinage,4126,M2w,Sadanoumi,0-3 (3-12),false
1985.01,3,4104,Y2eHD,Takanosato,1-2 (1-3-11),false,yorikiri,4136,K1w,Kitao,1-2 (10-5),true
1985.01,3,4136,K1w,Kitao,1-2 (10-5),true,yorikiri,4104,Y2eHD,Takanosato,1-2 (1-3-11),false
1985.01,3,4080,Y1w,Kitanoumi,0-3,false,fusen,4102,M3e,Aobajo,2-1 (6-9),true
1985.01,3,4102,M3e,Aobajo,2-1 (6-9),true,fusen,4080,Y1w,Kitanoumi,0-3,false
1985.01,3,1354,Y1e,Chiyonofuji,3-0 (15-0),true,yorikiri,1361,M3w,Daitetsu,0-3 (4-11),false
1985.01,3,1361,M3w,Daitetsu,0-3 (4-11),false,yorikiri,1354,Y1e,Chiyonofuji,3-0 (15-0),true
1985.01,4,1364,Ms1e,Tejima,2-1 (5-2),false,oshidashi,4118,J13e,Amanoyama,1-3 (5-10),true
1985.01,4,4118,J13e,Amanoyama,1-3 (5-10),true,oshidashi,1364,Ms1e,Tejima,2-1 (5-2),false
1985.01,4,4140,J9e,Chikubayama,1-3 (4-5-6),true,oshidashi,4330,J13w,Wakatsukuba,1-3 (5-10),false
1985.01,4,4330,J13w,Wakatsukuba,1-3 (5-10),false,oshidashi,4140,J9e,Chikubayama,1-3 (4-5-6),true
1985.01,4,1367,J11w,Fujihikari,3-1 (7-8),true,kubinage,4134,J8e,Oyutaka,1-3 (6-9),false
1985.01,4,4134,J8e,Oyutaka,1-3 (6-9),false,kubinage,1367,J11w,Fujihikari,3-1 (7-8),true
1985.01,4,33,J7w,Terao,4-0 (12-3),true,hatakikomi,1345,J12e,Tamaryu,3-1 (9-6),false
1985.01,4,1345,J12e,Tamaryu,3-1 (9-6),false,hatakikomi,33,J7w,Terao,4-0 (12-3),true
1985.01,4,1333,J5w,Sasshunada,2-2 (9-6),true,hikiotoshi,4139,J12w,Koryu,2-2 (7-8),false
1985.01,4,4139,J12w,Koryu,2-2 (7-8),false,hikiotoshi,1333,J5w,Sasshunada,2-2 (9-6),true
1985.01,4,4117,J11e,Misugiiso,3-1 (8-7),true,shitatenage,4138,J4e,Tochimatoi,2-2 (9-6),false
1985.01,4,4138,J4e,Tochimatoi,2-2 (9-6),false,shitatenage,4117,J11e,Misugiiso,3-1 (8-7),true
1985.01,4,1337,J4w,Tochitsukasa,1-3 (8-7),false,yorikiri,1417,J10w,Ichinowatari,2-2 (8-7),true
1985.01,4,1417,J10w,Ichinowatari,2-2 (8-7),true,yorikiri,1337,J4w,Tochitsukasa,1-3 (8-7),false
1985.01,4,1292,J3e,Kotogaume,2-2 (11-4),false,kotenage,4311,J10e,Hakuryu,3-1 (8-7),true
1985.01,4,4311,J10e,Hakuryu,3-1 (8-7),true,kotenage,1292,J3e,Kotogaume,2-2 (11-4),false
1985.01,4,4078,J3w,Oshio,0-4 (5-10),false,oshidashi,4124,J6w,Shishiho,2-2 (8-7),true
1985.01,4,4124,J6w,Shishiho,2-2 (8-7),true,oshidashi,4078,J3w,Oshio,0-4 (5-10),false
1985.01,4,1334,J6e,Wakasegawa,1-3 (7-8),false,yorikiri,1385,J2e,Tochiakagi,2-2 (5-10),true
1985.01,4,1385,J2e,Tochiakagi,2-2 (5-10),true,yorikiri,1334,J6e,Wakasegawa,1-3 (7-8),false
1985.01,4,1372,J2w,Maenoshin,2-2 (6-9),true,uwatenage,4133,J8w,Takarakuni,3-1 (7-8),false
1985.01,4,4133,J8w,Takarakuni,3-1 (7-8),false,uwatenage,1372,J2w,Maenoshin,2-2 (6-9),true
1985.01,4,1376,J1e,Hananoumi,3-1 (9-6),true,yorikiri,4128,J5e,Kotochitose,1-3 (6-9),false
1985.01,4,4128,J5e,Kotochitose,1-3 (6-9),false,yorikiri,1376,J1e,Hananoumi,3-1 (9-6),true
1985.01,4,4091,J7e,Washuyama,2-2 (6-9),false,okuridashi,4137,J1w,Hattori,3-1 (9-6),true
1985.01,4,4137,J1w,Hattori,3-1 (9-6),true,okuridashi,4091,J7e,Washuyama,2-2 (6-9),false
1985.01,4,1332,M8e,Sakahoko,3-1 (8-7),false,hikiotoshi,4099,M9e,Kirinji,3-1 (9-6),true
1985.01,4,4099,M9e,Kirinji,3-1 (9-6),true,hikiotoshi,1332,M8e,Sakahoko,3-1 (8-7),false
1985.01,4,1369,M8w,Toryu,2-2 (8-7),true,oshidashi,4094,M12w,Onishiki,2-2 (8-7),false
1985.01,4,4094,M12w,Onishiki,2-2 (8-7),false,oshidashi,1369,M8w,Toryu,2-2 (8-7),true
1985.01,4,28,M10e,Mitoizumi,3-1 (11-4),true,yorikiri,1378,M7e,Hoo,2-2 (8-7),false
1985.01,4,1378,M7e,Hoo,2-2 (8-7),false,yorikiri,28,M10e,Mitoizumi,3-1 (11-4),true
