basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
2004.01,1,17,M16w,Tamakasuga,0-1 (7-8),false,hikiotoshi,34,M16e,Asanowaka,1-0 (10-5),true
2004.01,1,34,M16e,Asanowaka,1-0 (10-5),true,hikiotoshi,17,M16w,Tamakasuga,0-1 (7-8),false
2004.01,1,40,M15w,Kaiho,1-0 (7-8),true,kirikaeshi,70,M15e,Kitazakura,0-1 (3-12),false
2004.01,1,70,M15e,Kitazakura,0-1 (3-12),false,kirikaeshi,40,M15w,Kaiho,1-0 (7-8),true
2004.01,1,105,M14w,Buyuzan,1-0 (10-5),true,oshidashi,175,M14e,Ushiomaru,0-1 (7-8),false
2004.01,1,175,M14e,Ushiomaru,0-1 (7-8),false,oshidashi,105,M14w,Buyuzan,1-0 (10-5),true
2004.01,1,71,M13w,Takanowaka,1-0 (4-11),true,oshitaoshi,287,M12w,Wakatoba,0-1 (4-11),false
2004.01,1,287,M12w,Wakatoba,0-1 (4-11),false,oshitaoshi,71,M13w,Takanowaka,1-0 (4-11),true
2004.01,1,72,M11w,Tochisakae,0-1 (9-6),false,tsukiotoshi,1009,M12e,Asasekiryu,1-0 (7-8),true
2004.01,1,1009,M12e,Asasekiryu,1-0 (7-8),true,tsukiotoshi,72,M11w,Tochisakae,0-1 (9-6),false
2004.01,1,64,M11e,Yotsukasa,0-1 (5-10),false,tsukidashi,1187,M10w,Kokkai,1-0 (8-7),true
2004.01,1,1187,M10w,Kokkai,1-0 (8-7),true,tsukidashi,64,M11e,Yotsukasa,0-1 (5-10),false
2004.01,1,5,M10e,Takanonami,1-0 (8-7),true,kimedashi,43,M9w,Kinkaiyama,0-1 (8-7),false
2004.01,1,43,M9w,Kinkaiyama,0-1 (8-7),false,kimedashi,5,M10e,Takanonami,1-0 (8-7),true
2004.01,1,29,M9e,Kotoryu,0-1 (7-8),false,yorikiri,96,M8w,Jumonji,1-0 (8-7),true
2004.01,1,96,M8w,Jumonji,1-0 (8-7),true,yorikiri,29,M9e,Kotoryu,0-1 (7-8),false
2004.01,1,89,M8e,Aminishiki,1-0 (9-6),true,hikiotoshi,842,M7w,Miyabiyama,0-1 (11-4),false
2004.01,1,842,M7w,Miyabiyama,0-1 (11-4),false,hikiotoshi,89,M8e,Aminishiki,1-0 (9-6),true
2004.01,1,1018,M7e,Shimotori,1-0 (11-4),true,yoritaoshi,1284,M6w,Takekaze,0-1 (4-11),false
2004.01,1,1284,M6w,Takekaze,0-1 (4-11),false,yoritaoshi,1018,M7e,Shimotori,1-0 (11-4),true
2004.01,1,31,M6e,Dejima,0-1 (10-5),false,yoritaoshi,107,M5w,Kasuganishiki,1-0 (4-10-1),true
2004.01,1,107,M5w,Kasuganishiki,1-0 (4-10-1),true,yoritaoshi,31,M6e,Dejima,0-1 (10-5),false
2004.01,1,876,M4w,Kotomitsuki,1-0 (13-2),true,yorikiri,1204,M5e,Kakizoe,0-1 (11-4),false
2004.01,1,1204,M5e,Kakizoe,0-1 (11-4),false,yorikiri,876,M4w,Kotomitsuki,1-0 (13-2),true
2004.01,1,41,M3w,Kyokutenho,1-0 (8-7),true,yorikiri,50,M4e,Tokitsuumi,0-1 (7-8),false
2004.01,1,50,M4e,Tokitsuumi,0-1 (7-8),false,yorikiri,41,M3w,Kyokutenho,1-0 (8-7),true
2004.01,1,152,S1w,Tamanoshima,0-1 (5-10),false,uwatenage,875,M3e,Takamisakari,1-0 (4-11),true
2004.01,1,875,M3e,Takamisakari,1-0 (4-11),true,uwatenage,152,S1w,Tamanoshima,0-1 (5-10),false
2004.01,1,13,S1e,Tosanoumi,0-1 (4-11),false,hatakikomi,35,M2w,Kyokushuzan,1-0 (8-7),true
2004.01,1,35,M2w,Kyokushuzan,1-0 (8-7),true,hatakikomi,13,S1e,Tosanoumi,0-1 (4-11),false
2004.01,1,6,O2w,Musoyama,1-0 (5-4-6),true,uwatedashinage,1087,M2e,Iwakiyama,0-1 (6-9),false
2004.01,1,1087,M2e,Iwakiyama,0-1 (6-9),false,uwatedashinage,6,O2w,Musoyama,1-0 (5-4-6),true
2004.01,1,7,O2e,Kaio,1-0 (10-5),true,yoritaoshi,135,M1w,Hokutoriki,0-1 (5-10),false
2004.01,1,135,M1w,Hokutoriki,0-1 (5-10),false,yoritaoshi,7,O2e,Kaio,1-0 (10-5),true
2004.01,1,8,O1w,Chiyotaikai,1-0 (10-5),true,oshidashi,38,M1e,Toki,0-1 (1-11-3),false
2004.01,1,38,M1e,Toki,0-1 (1-11-3),false,oshidashi,8,O1w,Chiyotaikai,1-0 (10-5),true
2004.01,1,19,O1e,Tochiazuma,0-1 (9-6),false,yorikiri,39,K1w,Wakanosato,1-0 (9-6),true
2004.01,1,39,K1w,Wakanosato,1-0 (9-6),true,yorikiri,19,O1e,Tochiazuma,0-1 (9-6),false
2004.01,1,10,K1e,Tochinonada,0-1 (6-9),false,yorikiri,878,Y1e,Asashoryu,1-0 (15-0),true
2004.01,1,878,Y1e,Asashoryu,1-0 (15-0),true,yorikiri,10,K1e,Tochinonada,0-1 (6-9),false
2004.01,2,163,Ms1w,Senshuyama,0-2 (2-5),false,oshidashi,222,J14e,Sumanofuji,2-0 (8-7),true
2004.01,2,222,J14e,Sumanofuji,2-0 (8-7),true,oshidashi,163,Ms1w,Senshuyama,0-2 (2-5),false
2004.01,2,149,J14w,Juzan,1-1 (9-6),false,oshidashi,1123,J12e,Hakuho,2-0 (9-6),true
2004.01,2,1123,J12e,Hakuho,2-0 (9-6),true,oshidashi,149,J14w,Juzan,1-1 (9-6),false
2004.01,2,15,J13w,Oginishiki,1-1 (4-9),true,yorikiri,864,J11w,Bushuyama,0-2 (7-8),false
2004.01,2,864,J11w,Bushuyama,0-2 (7-8),false,yorikiri,15,J13w,Oginishiki,1-1 (4-9),true
2004.01,2,68,J10e,Gokenzan,1-1 (4-11),true,hikiotoshi,874,J13e,Hamanishiki,1-1 (8-7),false
2004.01,2,874,J13e,Hamanishiki,1-1 (8-7),false,hikiotoshi,68,J10e,Gokenzan,1-1 (4-11),true
2004.01,2,56,J9e,Masutsuyoshi,1-1 (5-10),false,yorikiri,103,J12w,Tochifudo,1-1 (5-10),true
2004.01,2,103,J12w,Tochifudo,1-1 (5-10),true,yorikiri,56,J9e,Masutsuyoshi,1-1 (5-10),false
2004.01,2,116,J11e,Nakao,1-1 (9-6),false,uwatenage,1421,J9w,Roho,2-0 (11-4),true
2004.01,2,1421,J9w,Roho,2-0 (11-4),true,uwatenage,116,J11e,Nakao,1-1 (9-6),false
2004.01,2,97,J6e,Tochinohana,0-2 (1-8-6),false,oshidashi,122,J10w,Daimanazuru,1-1 (6-9),true
2004.01,2,122,J10w,Daimanazuru,1-1 (6-9),true,oshidashi,97,J6e,Tochinohana,0-2 (1-8-6),false
2004.01,2,69,J5w,Towanoyama,2-0 (7-8),true,yorikiri,130,J8e,Kaido,0-2 (8-7),false
2004.01,2,130,J8e,Kaido,0-2 (8-7),false,yorikiri,69,J5w,Towanoyama,2-0 (7-8),true
2004.01,2,58,J4e,Oikari,1-1 (9-6),true,oshidashi,226,J8w,Wakatenro,0-2 (0-4-11),false
2004.01,2,226,J8w,Wakatenro,0-2 (0-4-11),false,oshidashi,58,J4e,Oikari,1-1 (9-6),true
2004.01,2,87,J6w,Wakanoyama,2-0 (11-4),true,hikiotoshi,92,J3e,Harunoyama,1-1 (10-5),false
2004.01,2,92,J3e,Harunoyama,1-1 (10-5),false,hikiotoshi,87,J6w,Wakanoyama,2-0 (11-4),true
2004.01,2,63,J2e,Otsukasa,2-0 (8-7),true,yorikiri,225,J5e,Takanotsuru,1-1 (6-9),false
2004.01,2,225,J5e,Takanotsuru,1-1 (6-9),false,yorikiri,63,J2e,Otsukasa,2-0 (8-7),true
2004.01,2,865,J2w,Kasugao,0-2 (5-10),false,shitatenage,2834,J4w,Futeno,1-1 (10-5),true
2004.01,2,2834,J4w,Futeno,1-1 (10-5),true,shitatenage,865,J2w,Kasugao,0-2 (5-10),false
2004.01,2,47,J3w,Chiyotenzan,1-1 (11-4),false,tsukidashi,78,J1e,Toyozakura,1-1 (8-7),true
2004.01,2,78,J1e,Toyozakura,1-1 (8-7),true,tsukidashi,47,J3w,Chiyotenzan,1-1 (11-4),false
2004.01,2,17,M16w,Tamakasuga,0-2 (7-8),false,yorikiri,145,J1w,Kobo,1-1 (7-8),true
2004.01,2,145,J1w,Kobo,1-1 (7-8),true,yorikiri,17,M16w,Tamakasuga,0-2 (7-8),false
2004.01,2,34,M16e,Asanowaka,2-0 (10-5),true,tsukiotoshi,70,M15e,Kitazakura,0-2 (3-12),false
2004.01,2,70,M15e,Kitazakura,0-2 (3-12),false,tsukiotoshi,34,M16e,Asanowaka,2-0 (10-5),true
2004.01,2,71,M13w,Takanowaka,2-0 (4-11),true,kotenage,129,M17e,Hayateumi,1-1 (7-8),false
2004.01,2,129,M17e,Hayateumi,1-1 (7-8),false,kotenage,71,M13w,Takanowaka,2-0 (4-11),true
2004.01,2,40,M15w,Kaiho,1-1 (7-8),false,hatakikomi,1009,M12e,Asasekiryu,2-0 (7-8),true
2004.01,2,1009,M12e,Asasekiryu,2-0 (7-8),true,hatakikomi,40,M15w,Kaiho,1-1 (7-8),false
2004.01,2,175,M14e,Ushiomaru,0-2 (7-8),false,uwatedashinage,287,M12w,Wakatoba,1-1 (4-11),true
2004.01,2,287,M12w,Wakatoba,1-1 (4-11),true,uwatedashinage,175,M14e,Ushiomaru,0-2 (7-8),false
2004.01,2,64,M11e,Yotsukasa,0-2 (5-10),false,tsukiotoshi,105,M14w,Buyuzan,2-0 (10-5),true
2004.01,2,105,M14w,Buyuzan,2-0 (10-5),true,tsukiotoshi,64,M11e,Yotsukasa,0-2 (5-10),false
2004.01,2,5,M10e,Takanonami,2-0 (8-7),true,uwatenage,89,M8e,Aminishiki,1-1 (9-6),false
2004.01,2,89,M8e,Aminishiki,1-1 (9-6),false,uwatenage,5,M10e,Takanonami,2-0 (8-7),true
2004.01,2,96,M8w,Jumonji,1-1 (8-7),false,yoritaoshi,1187,M10w,Kokkai,2-0 (8-7),true
2004.01,2,1187,M10w,Kokkai,2-0 (8-7),true,yoritaoshi,96,M8w,Jumonji,1-1 (8-7),false
2004.01,2,31,M6e,Dejima,0-2 (10-5),false,oshidashi,72,M11w,Tochisakae,1-1 (9-6),true
2004.01,2,72,M11w,Tochisakae,1-1 (9-6),true,oshidashi,31,M6e,Dejima,0-2 (10-5),false
2004.01,2,43,M9w,Kinkaiyama,1-1 (8-7),true,hatakikomi,1284,M6w,Takekaze,0-2 (4-11),false
2004.01,2,1284,M6w,Takekaze,0-2 (4-11),false,hatakikomi,43,M9w,Kinkaiyama,1-1 (8-7),true
2004.01,2,29,M9e,Kotoryu,0-2 (7-8),false,yorikiri,1204,M5e,Kakizoe,1-1 (11-4),true
2004.01,2,1204,M5e,Kakizoe,1-1 (11-4),true,yorikiri,29,M9e,Kotoryu,0-2 (7-8),false
2004.01,2,107,M5w,Kasuganishiki,1-1 (4-10-1),false,yoritaoshi,1018,M7e,Shimotori,2-0 (11-4),true
2004.01,2,1018,M7e,Shimotori,2-0 (11-4),true,yoritaoshi,107,M5w,Kasuganishiki,1-1 (4-10-1),false
2004.01,2,842,M7w,Miyabiyama,0-2 (11-4),false,uchimuso,876,M4w,Kotomitsuki,2-0 (13-2),true
2004.01,2,876,M4w,Kotomitsuki,2-0 (13-2),true,uchimuso,842,M7w,Miyabiyama,0-2 (11-4),false
2004.01,2,35,M2w,Kyokushuzan,2-0 (8-7),true,hikiotoshi,1087,M2e,Iwakiyama,0-2 (6-9),false
2004.01,2,1087,M2e,Iwakiyama,0-2 (6-9),false,hikiotoshi,35,M2w,Kyokushuzan,2-0 (8-7),true
2004.01,2,10,K1e,Tochinonada,1-1 (6-9),true,oshidashi,135,M1w,Hokutoriki,0-2 (5-10),false
2004.01,2,135,M1w,Hokutoriki,0-2 (5-10),false,oshidashi,10,K1e,Tochinonada,1-1 (6-9),true
2004.01,2,38,M1e,Toki,0-2 (1-11-3),false,oshidashi,39,K1w,Wakanosato,2-0 (9-6),true
2004.01,2,39,K1w,Wakanosato,2-0 (9-6),true,oshidashi,38,M1e,Toki,0-2 (1-11-3),false
2004.01,2,19,O1e,Tochiazuma,1-1 (9-6),true,oshidashi,50,M4e,Tokitsuumi,0-2 (7-8),false
2004.01,2,50,M4e,Tokitsuumi,0-2 (7-8),false,oshidashi,19,O1e,Tochiazuma,1-1 (9-6),true
2004.01,2,6,O2w,Musoyama,2-0 (5-4-6),true,yorikiri,41,M3w,Kyokutenho,1-1 (8-7),false
2004.01,2,41,M3w,Kyokutenho,1-1 (8-7),false,yorikiri,6,O2w,Musoyama,2-0 (5-4-6),true
2004.01,2,7,O2e,Kaio,2-0 (10-5),true,shitatenage,13,S1e,Tosanoumi,0-2 (4-11),false
2004.01,2,13,S1e,Tosanoumi,0-2 (4-11),false,shitatenage,7,O2e,Kaio,2-0 (10-5),true
2004.01,2,8,O1w,Chiyotaikai,2-0 (10-5),true,oshidashi,152,S1w,Tamanoshima,0-2 (5-10),false
2004.01,2,152,S1w,Tamanoshima,0-2 (5-10),false,oshidashi,8,O1w,Chiyotaikai,2-0 (10-5),true
2004.01,2,875,M3e,Takamisakari,1-1 (4-11),false,yorikiri,878,Y1e,Asashoryu,2-0 (15-0),true
2004.01,2,878,Y1e,Asashoryu,2-0 (15-0),true,yorikiri,875,M3e,Takamisakari,1-1 (4-11),false
2004.01,3,15,J13w,Oginishiki,2-1 (4-9),true,yorikiri,1111,Ms2w,Ama,1-1 (4-3),false
2004.01,3,1111,Ms2w,Ama,1-1 (4-3),false,yorikiri,15,J13w,Oginishiki,2-1 (4-9),true
2004.01,3,864,J11w,Bushuyama,0-3 (7-8),false,hikiotoshi,874,J13e,Hamanishiki,2-1 (8-7),true
2004.01,3,874,J13e,Hamanishiki,2-1 (8-7),true,hikiotoshi,864,J11w,Bushuyama,0-3 (7-8),false
2004.01,3,116,J11e,Nakao,2-1 (9-6),true,kainahineri,1123,J12e,Hakuho,2-1 (9-6),false
2004.01,3,1123,J12e,Hakuho,2-1 (9-6),false,kainahineri,116,J11e,Nakao,2-1 (9-6),true
2004.01,3,122,J10w,Daimanazuru,1-2 (6-9),false,oshidashi,222,J14e,Sumanofuji,3-0 (8-7),true
2004.01,3,222,J14e,Sumanofuji,3-0 (8-7),true,oshidashi,122,J10w,Daimanazuru,1-2 (6-9),false
2004.01,3,68,J10e,Gokenzan,1-2 (4-11),false,oshidashi,149,J14w,Juzan,2-1 (9-6),true
2004.01,3,149,J14w,Juzan,2-1 (9-6),true,oshidashi,68,J10e,Gokenzan,1-2 (4-11),false
2004.01,3,103,J12w,Tochifudo,1-2 (5-10),false,shitatedashinage,1421,J9w,Roho,3-0 (11-4),true
2004.01,3,1421,J9w,Roho,3-0 (11-4),true,shitatedashinage,103,J12w,Tochifudo,1-2 (5-10),false
2004.01,3,69,J5w,Towanoyama,3-0 (7-8),true,kotenage,226,J8w,Wakatenro,0-3 (0-4-11),false
2004.01,3,226,J8w,Wakatenro,0-3 (0-4-11),false,kotenage,69,J5w,Towanoyama,3-0 (7-8),true
2004.01,3,56,J9e,Masutsuyoshi,1-2 (5-10),false,oshidashi,58,J4e,Oikari,2-1 (9-6),true
2004.01,3,58,J4e,Oikari,2-1 (9-6),true,oshidashi,56,J9e,Masutsuyoshi,1-2 (5-10),false
2004.01,3,47,J3w,Chiyotenzan,2-1 (11-4),true,sukuinage,130,J8e,Kaido,0-3 (8-7),false
2004.01,3,130,J8e,Kaido,0-3 (8-7),false,sukuinage,47,J3w,Chiyotenzan,2-1 (11-4),true
2004.01,3,92,J3e,Harunoyama,2-1 (10-5),true,kimedashi,97,J6e,Tochinohana,0-3 (1-8-6),false
2004.01,3,97,J6e,Tochinohana,0-3 (1-8-6),false,kimedashi,92,J3e,Harunoyama,2-1 (10-5),true
2004.01,3,87,J6w,Wakanoyama,3-0 (11-4),true,yorikiri,865,J2w,Kasugao,0-3 (5-10),false
2004.01,3,865,J2w,Kasugao,0-3 (5-10),false,yorikiri,87,J6w,Wakanoyama,3-0 (11-4),true
2004.01,3,145,J1w,Kobo,1-2 (7-8),false,yorikiri,225,J5e,Takanotsuru,2-1 (6-9),true
2004.01,3,225,J5e,Takanotsuru,2-1 (6-9),true,yorikiri,145,J1w,Kobo,1-2 (7-8),false
2004.01,3,78,J1e,Toyozakura,1-2 (8-7),false,oshidashi,2834,J4w,Futeno,2-1 (10-5),true
2004.01,3,2834,J4w,Futeno,2-1 (10-5),true,oshidashi,78,J1e,Toyozakura,1-2 (8-7),false
2004.01,3,34,M16e,Asanowaka,2-1 (10-5),false,hatakikomi,63,J2e,Otsukasa,3-0 (8-7),true
2004.01,3,63,J2e,Otsukasa,3-0 (8-7),true,hatakikomi,34,M16e,Asanowaka,2-1 (10-5),false
2004.01,3,70,M15e,Kitazakura,0-3 (3-12),false,yorikiri,129,M17e,Hayateumi,2-1 (7-8),true
2004.01,3,129,M17e,Hayateumi,2-1 (7-8),true,yorikiri,70,M15e,Kitazakura,0-3 (3-12),false
2004.01,3,40,M15w,Kaiho,2-1 (7-8),true,hatakikomi,175,M14e,Ushiomaru,0-3 (7-8),false
2004.01,3,175,M14e,Ushiomaru,0-3 (7-8),false,hatakikomi,40,M15w,Kaiho,2-1 (7-8),true
2004.01,3,17,M16w,Tamakasuga,1-2 (7-8),true,oshidashi,71,M13w,Takanowaka,2-1 (4-11),false
2004.01,3,71,M13w,Takanowaka,2-1 (4-11),false,oshidashi,17,M16w,Tamakasuga,1-2 (7-8),true
2004.01,3,72,M11w,Tochisakae,2-1 (9-6),true,hikiotoshi,105,M14w,Buyuzan,2-1 (10-5),false
2004.01,3,105,M14w,Buyuzan,2-1 (10-5),false,hikiotoshi,72,M11w,Tochisakae,2-1 (9-6),true
2004.01,3,5,M10e,Takanonami,3-0 (8-7),true,yorikiri,287,M12w,Wakatoba,1-2 (4-11),false
2004.01,3,287,M12w,Wakatoba,1-2 (4-11),false,yorikiri,5,M10e,Takanonami,3-0 (8-7),true
2004.01,3,43,M9w,Kinkaiyama,1-2 (8-7),false,sotogake,1009,M12e,Asasekiryu,3-0 (7-8),true
2004.01,3,1009,M12e,Asasekiryu,3-0 (7-8),true,sotogake,43,M9w,Kinkaiyama,1-2 (8-7),false
2004.01,3,64,M11e,Yotsukasa,0-3 (5-10),false,tsukiotoshi,96,M8w,Jumonji,2-1 (8-7),true
2004.01,3,96,M8w,Jumonji,2-1 (8-7),true,tsukiotoshi,64,M11e,Yotsukasa,0-3 (5-10),false
2004.01,3,89,M8e,Aminishiki,2-1 (9-6),true,hikiotoshi,1187,M10w,Kokkai,2-1 (8-7),false
2004.01,3,1187,M10w,Kokkai,2-1 (8-7),false,hikiotoshi,89,M8e,Aminishiki,2-1 (9-6),true
2004.01,3,29,M9e,Kotoryu,1-2 (7-8),true,yorikiri,1284,M6w,Takekaze,0-3 (4-11),false
2004.01,3,1284,M6w,Takekaze,0-3 (4-11),false,yorikiri,29,M9e,Kotoryu,1-2 (7-8),true
2004.01,3,107,M5w,Kasuganishiki,1-2 (4-10-1),false,hatakikomi,842,M7w,Miyabiyama,1-2 (11-4),true
2004.01,3,842,M7w,Miyabiyama,1-2 (11-4),true,hatakikomi,107,M5w,Kasuganishiki,1-2 (4-10-1),false
2004.01,3,876,M4w,Kotomitsuki,3-0 (13-2),true,yorikiri,1018,M7e,Shimotori,2-1 (11-4),false
2004.01,3,1018,M7e,Shimotori,2-1 (11-4),false,yorikiri,876,M4w,Kotomitsuki,3-0 (13-2),true
2004.01,3,31,M6e,Dejima,1-2 (10-5),true,yorikiri,50,M4e,Tokitsuumi,0-3 (7-8),false
2004.01,3,50,M4e,Tokitsuumi,0-3 (7-8),false,yorikiri,31,M6e,Dejima,1-2 (10-5),true
2004.01,3,41,M3w,Kyokutenho,1-2 (8-7),false,oshidashi,1204,M5e,Kakizoe,2-1 (11-4),true
2004.01,3,1204,M5e,Kakizoe,2-1 (11-4),true,oshidashi,41,M3w,Kyokutenho,1-2 (8-7),false
2004.01,3,10,K1e,Tochinonada,2-1 (6-9),true,yorikiri,152,S1w,Tamanoshima,0-3 (5-10),false
2004.01,3,152,S1w,Tamanoshima,0-3 (5-10),false,yorikiri,10,K1e,Tochinonada,2-1 (6-9),true
2004.01,3,13,S1e,Tosanoumi,1-2 (4-11),true,oshidashi,38,M1e,Toki,0-3 (1-11-3),false
2004.01,3,38,M1e,Toki,0-3 (1-11-3),false,oshidashi,13,S1e,Tosanoumi,1-2 (4-11),true
2004.01,3,8,O1w,Chiyotaikai,3-0 (10-5),true,oshidashi,875,M3e,Takamisakari,1-2 (4-11),false
2004.01,3,875,M3e,Takamisakari,1-2 (4-11),false,oshidashi,8,O1w,Chiyotaikai,3-0 (10-5),true
2004.01,3,19,O1e,Tochiazuma,2-1 (9-6),true,yorikiri,35,M2w,Kyokushuzan,2-1 (8-7),false
2004.01,3,35,M2w,Kyokushuzan,2-1 (8-7),false,yorikiri,19,O1e,Tochiazuma,2-1 (9-6),true
2004.01,3,6,O2w,Musoyama,3-0 (5-4-6),true,oshidashi,39,K1w,Wakanosato,2-1 (9-6),false
2004.01,3,39,K1w,Wakanosato,2-1 (9-6),false,oshidashi,6,O2w,Musoyama,3-0 (5-4-6),true
2004.01,3,7,O2e,Kaio,3-0 (10-5),true,yorikiri,1087,M2e,Iwakiyama,0-3 (6-9),false
2004.01,3,1087,M2e,Iwakiyama,0-3 (6-9),false,yorikiri,7,O2e,Kaio,3-0 (10-5),true
2004.01,3,135,M1w,Hokutoriki,0-3 (5-10),false,yorikiri,878,Y1e,Asashoryu,3-0 (15-0),true
2004.01,3,878,Y1e,Asashoryu,3-0 (15-0),true,yorikiri,135,M1w,Hokutoriki,0-3 (5-10),false
2004.01,4,101,Ms2e,Dewanofuji,2-1 (4-3),false,yoritaoshi,103,J12w,Tochifudo,2-2 (5-10),true
2004.01,4,103,J12w,Tochifudo,2-2 (5-10),true,yoritaoshi,101,Ms2e,Dewanofuji,2-1 (4-3),false
2004.01,4,116,J11e,Nakao,3-1 (9-6),true,oshidashi,874,J13e,Hamanishiki,2-2 (8-7),false
2004.01,4,874,J13e,Hamanishiki,2-2 (8-7),false,oshidashi,116,J11e,Nakao,3-1 (9-6),true
2004.01,4,149,J14w,Juzan,2-2 (9-6),false,okuridashi,864,J11w,Bushuyama,1-3 (7-8),true
2004.01,4,864,J11w,Bushuyama,1-3 (7-8),true,okuridashi,149,J14w,Juzan,2-2 (9-6),false
2004.01,4,122,J10w,Daimanazuru,1-3 (6-9),false,uwatedashinage,1123,J12e,Hakuho,3-1 (9-6),true
2004.01,4,1123,J12e,Hakuho,3-1 (9-6),true,uwatedashinage,122,J10w,Daimanazuru,1-3 (6-9),false
2004.01,4,56,J9e,Masutsuyoshi,1-3 (5-10),false,okuridashi,222,J14e,Sumanofuji,4-0 (8-7),true
2004.01,4,222,J14e,Sumanofuji,4-0 (8-7),true,okuridashi,56,J9e,Masutsuyoshi,1-3 (5-10),false
2004.01,4,15,J13w,Oginishiki,2-2 (4-9),false,uwatenage,1421,J9w,Roho,4-0 (11-4),true
2004.01,4,1421,J9w,Roho,4-0 (11-4),true,uwatenage,15,J13w,Oginishiki,2-2 (4-9),false
2004.01,4,68,J10e,Gokenzan,1-3 (4-11),false,susoharai,87,J6w,Wakanoyama,4-0 (11-4),true
2004.01,4,87,J6w,Wakanoyama,4-0 (11-4),true,susoharai,68,J10e,Gokenzan,1-3 (4-11),false
2004.01,4,130,J8e,Kaido,1-3 (8-7),true,sukuinage,225,J5e,Takanotsuru,2-2 (6-9),false
2004.01,4,225,J5e,Takanotsuru,2-2 (6-9),false,sukuinage,130,J8e,Kaido,1-3 (8-7),true
2004.01,4,226,J8w,Wakatenro,0-4 (0-4-11),false,fusen,2834,J4w,Futeno,3-1 (10-5),true
