basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
1983.01,1,1347,J6e,Itai,1-0 (11-4),true,oshidashi,4311,J5w,Hakuryu,0-1 (8-7),false
1983.01,1,4311,J5w,Hakuryu,0-1 (8-7),false,oshidashi,1347,J6e,Itai,1-0 (11-4),true
1983.01,1,1332,J4w,Sakahoko,1-0 (9-6),true,yorikiri,4322,J5e,Sanofuji,0-1 (6-9),false
1983.01,1,4322,J5e,Sanofuji,0-1 (6-9),false,yorikiri,1332,J4w,Sakahoko,1-0 (9-6),true
1983.01,1,1380,J3w,Hidanohana,1-0 (11-4),true,uwatenage,4128,J4e,Kotochitose,0-1 (7-8),false
1983.01,1,4128,J4e,Kotochitose,0-1 (7-8),false,uwatenage,1380,J3w,Hidanohana,1-0 (11-4),true
1983.01,1,1350,J2w,Onokuni,1-0 (11-4),true,yorikiri,1359,J3e,Koboyama,0-1 (10-5),false
1983.01,1,1359,J3e,Koboyama,0-1 (10-5),false,yorikiri,1350,J2w,Onokuni,1-0 (11-4),true
1983.01,1,4087,J2e,Wakajishi,1-0 (5-10),true,oshitaoshi,4091,J1w,Washuyama,0-1 (7-8),false
1983.01,1,4091,J1w,Washuyama,0-1 (7-8),false,oshitaoshi,4087,J2e,Wakajishi,1-0 (5-10),true
1983.01,1,1342,J1e,Asahifuji,1-0 (10-5),true,oshidashi,4103,M14w,Banryuyama,0-1 (4-11),false
1983.01,1,4103,M14w,Banryuyama,0-1 (4-11),false,oshidashi,1342,J1e,Asahifuji,1-0 (10-5),true
1983.01,1,4122,M14e,Kurosegawa,0-1 (4-11),false,shitatenage,4131,M13w,Tochitsurugi,1-0 (5-10),true
1983.01,1,4131,M13w,Tochitsurugi,1-0 (5-10),true,shitatenage,4122,M14e,Kurosegawa,0-1 (4-11),false
1983.01,1,1348,M13e,Jingaku,0-1 (4-11),false,shitatenage,4124,M12w,Shishiho,1-0 (10-5),true
1983.01,1,4124,M12w,Shishiho,1-0 (10-5),true,shitatenage,1348,M13e,Jingaku,0-1 (4-11),false
1983.01,1,1334,M11w,Wakasegawa,1-0 (9-6),true,yorikiri,4118,M12e,Amanoyama,0-1 (6-9),false
1983.01,1,4118,M12e,Amanoyama,0-1 (6-9),false,yorikiri,1334,M11w,Wakasegawa,1-0 (9-6),true
1983.01,1,1345,M11e,Tamaryu,0-1 (8-7),false,tsuridashi,4100,M10w,Tochihikari,1-0 (8-7),true
1983.01,1,4100,M10w,Tochihikari,1-0 (8-7),true,tsuridashi,1345,M11e,Tamaryu,0-1 (8-7),false
1983.01,1,1352,M9w,Tagaryu,0-1 (9-6),false,yorikiri,4132,M10e,Wakanofuji,1-0 (2-1-12),true
1983.01,1,4132,M10e,Wakanofuji,1-0 (2-1-12),true,yorikiri,1352,M9w,Tagaryu,0-1 (9-6),false
1983.01,1,4050,M9e,Takamiyama,0-1 (9-6),false,tsukiotoshi,4117,M8w,Azumanada,1-0 (7-8),true
1983.01,1,4117,M8w,Azumanada,1-0 (7-8),true,tsukiotoshi,4050,M9e,Takamiyama,0-1 (9-6),false
1983.01,1,1378,M8e,Hoo,0-1 (5-10),false,sotogake,4133,M7w,Saisu,1-0 (8-7),true
1983.01,1,4133,M7w,Saisu,1-0 (8-7),true,sotogake,1378,M8e,Hoo,0-1 (5-10),false
1983.01,1,1338,M7e,Ozutsu,1-0 (9-6),true,hikiotoshi,4077,M6w,Fujizakura,0-1 (4-11),false
1983.01,1,4077,M6w,Fujizakura,0-1 (4-11),false,hikiotoshi,1338,M7e,Ozutsu,1-0 (9-6),true
1983.01,1,1375,M6e,Masudayama,0-1 (8-7),false,hikiotoshi,4102,M4w,Aobajo,1-0 (6-9),true
1983.01,1,4102,M4w,Aobajo,1-0 (6-9),true,hikiotoshi,1375,M6e,Masudayama,0-1 (8-7),false
1983.01,1,1369,M3e,Toryu,1-0 (6-9),true,oshidashi,4107,M4e,Kaiki,0-1 (5-10),false
1983.01,1,4107,M4e,Kaiki,0-1 (5-10),false,oshidashi,1369,M3e,Toryu,1-0 (6-9),true
1983.01,1,4099,M2e,Kirinji,0-1 (3-12),false,oshidashi,4126,M2w,Sadanoumi,1-0 (6-9),true
1983.01,1,4126,M2w,Sadanoumi,1-0 (6-9),true,oshidashi,4099,M2e,Kirinji,0-1 (3-12),false
1983.01,1,1374,M1w,Kurama,0-1 (5-10),false,oshidashi,1379,S1w,Asashio,1-0 (14-1),true
1983.01,1,1379,S1w,Asashio,1-0 (14-1),true,oshidashi,1374,M1w,Kurama,0-1 (5-10),false
1983.01,1,4078,M1e,Oshio,0-1 (5-10),false,yorikiri,4127,O2wHD,Wakashimazu,1-0 (10-5),true
1983.01,1,4127,O2wHD,Wakashimazu,1-0 (10-5),true,yorikiri,4078,M1e,Oshio,0-1 (5-10),false
1983.01,1,1363,S1e,Hokutenyu,1-0 (11-4),true,yorikiri,4112,O1w,Kotokaze,0-1 (14-1),false
1983.01,1,4112,O1w,Kotokaze,0-1 (14-1),false,yorikiri,1363,S1e,Hokutenyu,1-0 (11-4),true
1983.01,1,4094,M5w,Onishiki,1-0 (1-3-11),true,oshidashi,4104,O1e,Takanosato,0-1 (11-4),false
1983.01,1,4104,O1e,Takanosato,0-1 (11-4),false,oshidashi,4094,M5w,Onishiki,1-0 (1-3-11),true
1983.01,1,4095,Y2eHD,Wakanohana,0-1 (2-4),false,uwatenage,4116,K1e,Dewanohana,1-0 (7-8),true
1983.01,1,4116,K1e,Dewanohana,1-0 (7-8),true,uwatenage,4095,Y2eHD,Wakanohana,0-1 (2-4),false
1983.01,1,1353,M5e,Daijuyama,0-1 (9-6),false,yorikiri,4080,Y1w,Kitanoumi,1-0 (5-4-6),true
1983.01,1,4080,Y1w,Kitanoumi,1-0 (5-4-6),true,yorikiri,1353,M5e,Daijuyama,0-1 (9-6),false
1983.01,1,1354,Y1e,Chiyonofuji,1-0 (12-3),true,yorikiri,4134,K1w,Oyutaka,0-1 (5-10),false
1983.01,1,4134,K1w,Oyutaka,0-1 (5-10),false,yorikiri,1354,Y1e,Chiyonofuji,1-0 (12-3),true
1983.01,2,1381,Ms1w,Dewanoshima,1-1 (2-5),false,kekaeshi,4323,J13e,Shiraiwa,1-1 (3-12),true
1983.01,2,4323,J13e,Shiraiwa,1-1 (3-12),true,kekaeshi,1381,Ms1w,Dewanoshima,1-1 (2-5),false
1983.01,2,4125,J7e,Shinko,0-2 (8-7),false,oshidashi,4140,J13w,Chikubayama,1-1 (7-8),true
1983.01,2,4140,J13w,Chikubayama,1-1 (7-8),true,oshidashi,4125,J7e,Shinko,0-2 (8-7),false
1983.01,2,1337,J12w,Tochitsukasa,1-1 (9-6),false,yorikiri,4316,J7w,Kakureizan,2-0 (9-6),true
1983.01,2,4316,J7w,Kakureizan,2-0 (9-6),true,yorikiri,1337,J12w,Tochitsukasa,1-1 (9-6),false
1983.01,2,1385,J6w,Tochiakagi,2-0 (8-7),true,sukuinage,4109,J10w,Kotogatake,0-2 (7-8),false
1983.01,2,4109,J10w,Kotogatake,0-2 (7-8),false,sukuinage,1385,J6w,Tochiakagi,2-0 (8-7),true
1983.01,2,4129,J11e,Hakuryuyama,2-0 (3-12),true,tsukiotoshi,4322,J5e,Sanofuji,0-2 (6-9),false
1983.01,2,4322,J5e,Sanofuji,0-2 (6-9),false,tsukiotoshi,4129,J11e,Hakuryuyama,2-0 (3-12),true
1983.01,2,4097,J12e,Tamakiyama,1-1 (8-7),true,uwatenage,4311,J5w,Hakuryu,0-2 (8-7),false
1983.01,2,4311,J5w,Hakuryu,0-2 (8-7),false,uwatenage,4097,J12e,Tamakiyama,1-1 (8-7),true
1983.01,2,4128,J4e,Kotochitose,0-2 (7-8),false,yorikiri,4319,J11w,Harunafuji,2-0 (5-10),true
1983.01,2,4319,J11w,Harunafuji,2-0 (5-10),true,yorikiri,4128,J4e,Kotochitose,0-2 (7-8),false
1983.01,2,1332,J4w,Sakahoko,2-0 (9-6),true,uwatenage,4111,J10e,Zaonishiki,0-2 (4-11),false
1983.01,2,4111,J10e,Zaonishiki,0-2 (4-11),false,uwatenage,1332,J4w,Sakahoko,2-0 (9-6),true
1983.01,2,1302,J9e,Takamisugi,1-1 (5-10),false,yorikiri,1359,J3e,Koboyama,1-1 (10-5),true
1983.01,2,1359,J3e,Koboyama,1-1 (10-5),true,yorikiri,1302,J9e,Takamisugi,1-1 (5-10),false
1983.01,2,1380,J3w,Hidanohana,2-0 (11-4),true,oshidashi,4130,J9w,Hachiya,1-1 (8-7),false
1983.01,2,4130,J9w,Hachiya,1-1 (8-7),false,oshidashi,1380,J3w,Hidanohana,2-0 (11-4),true
1983.01,2,4087,J2e,Wakajishi,1-1 (5-10),false,oshidashi,4318,J8w,Tengoyama,1-1 (7-8),true
1983.01,2,4318,J8w,Tengoyama,1-1 (7-8),true,oshidashi,4087,J2e,Wakajishi,1-1 (5-10),false
1983.01,2,1350,J2w,Onokuni,1-1 (11-4),false,yoritaoshi,1361,J8e,Daitetsu,1-1 (9-6),true
1983.01,2,1361,J8e,Daitetsu,1-1 (9-6),true,yoritaoshi,1350,J2w,Onokuni,1-1 (11-4),false
1983.01,2,1342,J1e,Asahifuji,1-1 (10-5),false,hatakikomi,1347,J6e,Itai,2-0 (11-4),true
1983.01,2,1347,J6e,Itai,2-0 (11-4),true,hatakikomi,1342,J1e,Asahifuji,1-1 (10-5),false
1983.01,2,4091,J1w,Washuyama,1-1 (7-8),true,yorikiri,4122,M14e,Kurosegawa,0-2 (4-11),false
1983.01,2,4122,M14e,Kurosegawa,0-2 (4-11),false,yorikiri,4091,J1w,Washuyama,1-1 (7-8),true
1983.01,2,4100,M10w,Tochihikari,2-0 (8-7),true,tsukiotoshi,4103,M14w,Banryuyama,0-2 (4-11),false
1983.01,2,4103,M14w,Banryuyama,0-2 (4-11),false,tsukiotoshi,4100,M10w,Tochihikari,2-0 (8-7),true
1983.01,2,4050,M9e,Takamiyama,0-2 (9-6),false,tsukiotoshi,4131,M13w,Tochitsurugi,2-0 (5-10),true
1983.01,2,4131,M13w,Tochitsurugi,2-0 (5-10),true,tsukiotoshi,4050,M9e,Takamiyama,0-2 (9-6),false
1983.01,2,1352,M9w,Tagaryu,0-2 (9-6),false,yorikiri,4124,M12w,Shishiho,2-0 (10-5),true
1983.01,2,4124,M12w,Shishiho,2-0 (10-5),true,yorikiri,1352,M9w,Tagaryu,0-2 (9-6),false
1983.01,2,1348,M13e,Jingaku,1-1 (4-11),true,oshidashi,1378,M8e,Hoo,0-2 (5-10),false
1983.01,2,1378,M8e,Hoo,0-2 (5-10),false,oshidashi,1348,M13e,Jingaku,1-1 (4-11),true
1983.01,2,1345,M11e,Tamaryu,1-1 (8-7),true,okuridashi,4133,M7w,Saisu,1-1 (8-7),false
1983.01,2,4133,M7w,Saisu,1-1 (8-7),false,okuridashi,1345,M11e,Tamaryu,1-1 (8-7),true
1983.01,2,1375,M6e,Masudayama,1-1 (8-7),true,tsukiotoshi,4118,M12e,Amanoyama,0-2 (6-9),false
1983.01,2,4118,M12e,Amanoyama,0-2 (6-9),false,tsukiotoshi,1375,M6e,Masudayama,1-1 (8-7),true
1983.01,2,1334,M11w,Wakasegawa,2-0 (9-6),true,hikiotoshi,4077,M6w,Fujizakura,0-2 (4-11),false
1983.01,2,4077,M6w,Fujizakura,0-2 (4-11),false,hikiotoshi,1334,M11w,Wakasegawa,2-0 (9-6),true
1983.01,2,4094,M5w,Onishiki,1-1 (1-3-11),false,kotenage,4132,M10e,Wakanofuji,2-0 (2-1-12),true
1983.01,2,4132,M10e,Wakanofuji,2-0 (2-1-12),true,kotenage,4094,M5w,Onishiki,1-1 (1-3-11),false
1983.01,2,1369,M3e,Toryu,2-0 (6-9),true,kubinage,4117,M8w,Azumanada,1-1 (7-8),false
1983.01,2,4117,M8w,Azumanada,1-1 (7-8),false,kubinage,1369,M3e,Toryu,2-0 (6-9),true
1983.01,2,1338,M7e,Ozutsu,2-0 (9-6),true,yorikiri,4126,M2w,Sadanoumi,1-1 (6-9),false
1983.01,2,4126,M2w,Sadanoumi,1-1 (6-9),false,yorikiri,1338,M7e,Ozutsu,2-0 (9-6),true
1983.01,2,1353,M5e,Daijuyama,0-2 (9-6),false,uwatenage,1363,S1e,Hokutenyu,2-0 (11-4),true
1983.01,2,1363,S1e,Hokutenyu,2-0 (11-4),true,uwatenage,1353,M5e,Daijuyama,0-2 (9-6),false
1983.01,2,1379,S1w,Asashio,2-0 (14-1),true,oshidashi,4099,M2e,Kirinji,0-2 (3-12),false
1983.01,2,4099,M2e,Kirinji,0-2 (3-12),false,oshidashi,1379,S1w,Asashio,2-0 (14-1),true
1983.01,2,4116,K1e,Dewanohana,1-1 (7-8),false,tsuridashi,4127,O2wHD,Wakashimazu,2-0 (10-5),true
1983.01,2,4127,O2wHD,Wakashimazu,2-0 (10-5),true,tsuridashi,4116,K1e,Dewanohana,1-1 (7-8),false
1983.01,2,4102,M4w,Aobajo,1-1 (6-9),false,yorikiri,4104,O1e,Takanosato,1-1 (11-4),true
1983.01,2,4104,O1e,Takanosato,1-1 (11-4),true,yorikiri,4102,M4w,Aobajo,1-1 (6-9),false
1983.01,2,1374,M1w,Kurama,0-2 (5-10),false,yorikiri,4112,O1w,Kotokaze,1-1 (14-1),true
1983.01,2,4112,O1w,Kotokaze,1-1 (14-1),true,yorikiri,1374,M1w,Kurama,0-2 (5-10),false
1983.01,2,4078,M1e,Oshio,0-2 (5-10),false,uwatenage,4095,Y2eHD,Wakanohana,1-1 (2-4),true
1983.01,2,4095,Y2eHD,Wakanohana,1-1 (2-4),true,uwatenage,4078,M1e,Oshio,0-2 (5-10),false
1983.01,2,1354,Y1e,Chiyonofuji,2-0 (12-3),true,tsuridashi,4107,M4e,Kaiki,0-2 (5-10),false
1983.01,2,4107,M4e,Kaiki,0-2 (5-10),false,tsuridashi,1354,Y1e,Chiyonofuji,2-0 (12-3),true
1983.01,2,4080,Y1w,Kitanoumi,2-0 (5-4-6),true,yorikiri,4134,K1w,Oyutaka,0-2 (5-10),false
1983.01,2,4134,K1w,Oyutaka,0-2 (5-10),false,yorikiri,4080,Y1w,Kitanoumi,2-0 (5-4-6),true
1983.01,3,1337,J12w,Tochitsukasa,1-2 (9-6),false,yorikiri,4306,Ms1e,Ofuji,2-0 (6-1),true
1983.01,3,4306,Ms1e,Ofuji,2-0 (6-1),true,yorikiri,1337,J12w,Tochitsukasa,1-2 (9-6),false
1983.01,3,4140,J13w,Chikubayama,2-1 (7-8),true,oshidashi,4318,J8w,Tengoyama,1-2 (7-8),false
1983.01,3,4318,J8w,Tengoyama,1-2 (7-8),false,oshidashi,4140,J13w,Chikubayama,2-1 (7-8),true
1983.01,3,4316,J7w,Kakureizan,2-1 (9-6),false,uwatenage,4323,J13e,Shiraiwa,2-1 (3-12),true
1983.01,3,4323,J13e,Shiraiwa,2-1 (3-12),true,uwatenage,4316,J7w,Kakureizan,2-1 (9-6),false
1983.01,3,1361,J8e,Daitetsu,1-2 (9-6),false,yorikiri,1385,J6w,Tochiakagi,3-0 (8-7),true
1983.01,3,1385,J6w,Tochiakagi,3-0 (8-7),true,yorikiri,1361,J8e,Daitetsu,1-2 (9-6),false
1983.01,3,4125,J7e,Shinko,1-2 (8-7),true,shitatenage,4311,J5w,Hakuryu,0-3 (8-7),false
1983.01,3,4311,J5w,Hakuryu,0-3 (8-7),false,shitatenage,4125,J7e,Shinko,1-2 (8-7),true
1983.01,3,4097,J12e,Tamakiyama,1-2 (8-7),false,shitatenage,4322,J5e,Sanofuji,1-2 (6-9),true
1983.01,3,4322,J5e,Sanofuji,1-2 (6-9),true,shitatenage,4097,J12e,Tamakiyama,1-2 (8-7),false
1983.01,3,1332,J4w,Sakahoko,3-0 (9-6),true,uwatenage,4319,J11w,Harunafuji,2-1 (5-10),false
1983.01,3,4319,J11w,Harunafuji,2-1 (5-10),false,uwatenage,1332,J4w,Sakahoko,3-0 (9-6),true
1983.01,3,4128,J4e,Kotochitose,1-2 (7-8),true,hikiotoshi,4129,J11e,Hakuryuyama,2-1 (3-12),false
1983.01,3,4129,J11e,Hakuryuyama,2-1 (3-12),false,hikiotoshi,4128,J4e,Kotochitose,1-2 (7-8),true
1983.01,3,1380,J3w,Hidanohana,3-0 (11-4),true,oshidashi,4111,J10e,Zaonishiki,0-3 (4-11),false
1983.01,3,4111,J10e,Zaonishiki,0-3 (4-11),false,oshidashi,1380,J3w,Hidanohana,3-0 (11-4),true
1983.01,3,1359,J3e,Koboyama,2-1 (10-5),true,oshidashi,4109,J10w,Kotogatake,0-3 (7-8),false
1983.01,3,4109,J10w,Kotogatake,0-3 (7-8),false,oshidashi,1359,J3e,Koboyama,2-1 (10-5),true
1983.01,3,1302,J9e,Takamisugi,1-2 (5-10),false,yorikiri,1350,J2w,Onokuni,2-1 (11-4),true
1983.01,3,1350,J2w,Onokuni,2-1 (11-4),true,yorikiri,1302,J9e,Takamisugi,1-2 (5-10),false
1983.01,3,4087,J2e,Wakajishi,1-2 (5-10),false,oshidashi,4130,J9w,Hachiya,2-1 (8-7),true
1983.01,3,4130,J9w,Hachiya,2-1 (8-7),true,oshidashi,4087,J2e,Wakajishi,1-2 (5-10),false
1983.01,3,1347,J6e,Itai,3-0 (11-4),true,oshidashi,4091,J1w,Washuyama,1-2 (7-8),false
1983.01,3,4091,J1w,Washuyama,1-2 (7-8),false,oshidashi,1347,J6e,Itai,3-0 (11-4),true
1983.01,3,1342,J1e,Asahifuji,2-1 (10-5),true,tsukidashi,4131,M13w,Tochitsurugi,2-1 (5-10),false
1983.01,3,4131,M13w,Tochitsurugi,2-1 (5-10),false,tsukidashi,1342,J1e,Asahifuji,2-1 (10-5),true
1983.01,3,1345,M11e,Tamaryu,2-1 (8-7),true,uwatedashinage,4103,M14w,Banryuyama,0-3 (4-11),false
1983.01,3,4103,M14w,Banryuyama,0-3 (4-11),false,uwatedashinage,1345,M11e,Tamaryu,2-1 (8-7),true
1983.01,3,1352,M9w,Tagaryu,1-2 (9-6),true,tsukiotoshi,4100,M10w,Tochihikari,2-1 (8-7),false
1983.01,3,4100,M10w,Tochihikari,2-1 (8-7),false,tsukiotoshi,1352,M9w,Tagaryu,1-2 (9-6),true
1983.01,3,1348,M13e,Jingaku,1-2 (4-11),false,oshidashi,4050,M9e,Takamiyama,1-2 (9-6),true
1983.01,3,4050,M9e,Takamiyama,1-2 (9-6),true,oshidashi,1348,M13e,Jingaku,1-2 (4-11),false
1983.01,3,1334,M11w,Wakasegawa,3-0 (9-6),true,yoritaoshi,4117,M8w,Azumanada,1-2 (7-8),false
1983.01,3,4117,M8w,Azumanada,1-2 (7-8),false,yoritaoshi,1334,M11w,Wakasegawa,3-0 (9-6),true
1983.01,3,1378,M8e,Hoo,1-2 (5-10),true,kotenage,4122,M14e,Kurosegawa,0-3 (4-11),false
1983.01,3,4122,M14e,Kurosegawa,0-3 (4-11),false,kotenage,1378,M8e,Hoo,1-2 (5-10),true
1983.01,3,4124,M12w,Shishiho,2-1 (10-5),false,yorikiri,4133,M7w,Saisu,2-1 (8-7),true
1983.01,3,4133,M7w,Saisu,2-1 (8-7),true,yorikiri,4124,M12w,Shishiho,2-1 (10-5),false
1983.01,3,4077,M6w,Fujizakura,0-3 (4-11),false,amiuchi,4118,M12e,Amanoyama,1-2 (6-9),true
1983.01,3,4118,M12e,Amanoyama,1-2 (6-9),true,amiuchi,4077,M6w,Fujizakura,0-3 (4-11),false
1983.01,3,1353,M5e,Daijuyama,1-2 (9-6),true,fusen,4132,M10e,Wakanofuji,2-1 (2-1-12),false
1983.01,3,4132,M10e,Wakanofuji,2-1 (2-1-12),false,fusen,1353,M5e,Daijuyama,1-2 (9-6),true
1983.01,3,1338,M7e,Ozutsu,2-1 (9-6),false,yorikiri,1374,M1w,Kurama,1-2 (5-10),true
1983.01,3,1374,M1w,Kurama,1-2 (5-10),true,yorikiri,1338,M7e,Ozutsu,2-1 (9-6),false
1983.01,3,1375,M6e,Masudayama,2-1 (8-7),true,hatakikomi,4078,M1e,Oshio,0-3 (5-10),false
1983.01,3,4078,M1e,Oshio,0-3 (5-10),false,hatakikomi,1375,M6e,Masudayama,2-1 (8-7),true
1983.01,3,1379,S1w,Asashio,3-0 (14-1),true,oshidashi,4126,M2w,Sadanoumi,1-2 (6-9),false
1983.01,3,4126,M2w,Sadanoumi,1-2 (6-9),false,oshidashi,1379,S1w,Asashio,3-0 (14-1),true
1983.01,3,1363,S1e,Hokutenyu,2-1 (11-4),false,tsukiotoshi,4099,M2e,Kirinji,1-2 (3-12),true
1983.01,3,4099,M2e,Kirinji,1-2 (3-12),true,tsukiotoshi,1363,S1e,Hokutenyu,2-1 (11-4),false
1983.01,3,4127,O2wHD,Wakashimazu,2-1 (10-5),false,hatakikomi,4134,K1w,Oyutaka,1-2 (5-10),true
1983.01,3,4134,K1w,Oyutaka,1-2 (5-10),true,hatakikomi,4127,O2wHD,Wakashimazu,2-1 (10-5),false
1983.01,3,4112,O1w,Kotokaze,2-1 (14-1),true,yorikiri,4116,K1e,Dewanohana,1-2 (7-8),false
1983.01,3,4116,K1e,Dewanohana,1-2 (7-8),false,yorikiri,4112,O1w,Kotokaze,2-1 (14-1),true
1983.01,3,4104,O1e,Takanosato,2-1 (11-4),true,yorikiri,4107,M4e,Kaiki,0-3 (5-10),false
1983.01,3,4107,M4e,Kaiki,0-3 (5-10),false,yorikiri,4104,O1e,Takanosato,2-1 (11-4),true
1983.01,3,4094,M5w,Onishiki,1-2 (1-3-11),false,uwatenage,4095,Y2eHD,Wakanohana,2-1 (2-4),true
1983.01,3,4095,Y2eHD,Wakanohana,2-1 (2-4),true,uwatenage,4094,M5w,Onishiki,1-2 (1-3-11),false
1983.01,3,4080,Y1w,Kitanoumi,3-0 (5-4-6),true,yorikiri,4102,M4w,Aobajo,1-2 (6-9),false
1983.01,3,4102,M4w,Aobajo,1-2 (6-9),false,yorikiri,4080,Y1w,Kitanoumi,3-0 (5-4-6),true
1983.01,3,1354,Y1e,Chiyonofuji,3-0 (12-3),true,uwatenage,1369,M3e,Toryu,2-1 (6-9),false
1983.01,3,1369,M3e,Toryu,2-1 (6-9),false,uwatenage,1354,Y1e,Chiyonofuji,3-0 (12-3),true
1983.01,4,1337,J12w,Tochitsukasa,1-3 (9-6),false,yorikiri,1361,J8e,Daitetsu,2-2 (9-6),true
1983.01,4,1361,J8e,Daitetsu,2-2 (9-6),true,yorikiri,1337,J12w,Tochitsukasa,1-3 (9-6),false
1983.01,4,4111,J10e,Zaonishiki,0-4 (4-11),false,uwatenage,4125,J7e,Shinko,2-2 (8-7),true
1983.01,4,4125,J7e,Shinko,2-2 (8-7),true,uwatenage,4111,J10e,Zaonishiki,0-4 (4-11),false
1983.01,4,1302,J9e,Takamisugi,1-3 (5-10),false,oshidashi,1347,J6e,Itai,4-0 (11-4),true
1983.01,4,1347,J6e,Itai,4-0 (11-4),true,oshidashi,1302,J9e,Takamisugi,1-3 (5-10),false
1983.01,4,4140,J13w,Chikubayama,2-2 (7-8),false,hikiotoshi,4322,J5e,Sanofuji,2-2 (6-9),true
1983.01,4,4322,J5e,Sanofuji,2-2 (6-9),true,hikiotoshi,4140,J13w,Chikubayama,2-2 (7-8),false
1983.01,4,4109,J10w,Kotogatake,0-4 (7-8),false,tsuridashi,4311,J5w,Hakuryu,1-3 (8-7),true
1983.01,4,4311,J5w,Hakuryu,1-3 (8-7),true,tsuridashi,4109,J10w,Kotogatake,0-4 (7-8),false
1983.01,4,4128,J4e,Kotochitose,2-2 (7-8),true,oshidashi,4323,J13e,Shiraiwa,2-2 (3-12),false
1983.01,4,4323,J13e,Shiraiwa,2-2 (3-12),false,oshidashi,4128,J4e,Kotochitose,2-2 (7-8),true
1983.01,4,1332,J4w,Sakahoko,4-0 (9-6),true,yorikiri,4129,J11e,Hakuryuyama,2-2 (3-12),false
1983.01,4,4129,J11e,Hakuryuyama,2-2 (3-12),false,yorikiri,1332,J4w,Sakahoko,4-0 (9-6),true
1983.01,4,1359,J3e,Koboyama,3-1 (10-5),true,yorikiri,4318,J8w,Tengoyama,1-3 (7-8),false
1983.01,4,4318,J8w,Tengoyama,1-3 (7-8),false,yorikiri,1359,J3e,Koboyama,3-1 (10-5),true
1983.01,4,1380,J3w,Hidanohana,4-0 (11-4),true,shitatenage,4319,J11w,Harunafuji,2-2 (5-10),false
1983.01,4,4319,J11w,Harunafuji,2-2 (5-10),false,shitatenage,1380,J3w,Hidanohana,4-0 (11-4),true
1983.01,4,4087,J2e,Wakajishi,1-3 (5-10),false,oshidashi,4097,J12e,Tamakiyama,2-2 (8-7),true
1983.01,4,4097,J12e,Tamakiyama,2-2 (8-7),true,oshidashi,4087,J2e,Wakajishi,1-3 (5-10),false
1983.01,4,1350,J2w,Onokuni,3-1 (11-4),true,isamiashi,4130,J9w,Hachiya,2-2 (8-7),false
1983.01,4,4130,J9w,Hachiya,2-2 (8-7),false,isamiashi,1350,J2w,Onokuni,3-1 (11-4),true
1983.01,4,1342,J1e,Asahifuji,2-2 (10-5),false,yorikiri,4316,J7w,Kakureizan,3-1 (9-6),true
1983.01,4,4316,J7w,Kakureizan,3-1 (9-6),true,yorikiri,1342,J1e,Asahifuji,2-2 (10-5),false
1983.01,4,1385,J6w,Tochiakagi,4-0 (8-7),true,hatakikomi,4091,J1w,Washuyama,1-3 (7-8),false
